verdict_1,verdict_2,similarity_scale,similarity_binary_0,similarity_binary_1,feature_vector_1,feature_vector_2
SH-15-12-65958-120,ME-16-05-9983-155,2,0,1,"{""מיקום החזקת הנשק"": ""טייבה"", ""סוגי נשק נוספים"": ""אקדח זיג זאוור, קרלו"", ""קוטר תחמושת"": ""9 מ\""מ, 7.65 מ\""מ"", ""מספר כדורים במחסנית"": ""8, 15, 6"", ""מיקומי החזקת הנשק"": ""מעל ארון במטבח, בספרייה"", ""סוגי מחסניות"": ""מחסנית טעונה, מחסנית ריקה"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 8 כדורים, מחסנית ובה 15 כדורים, מחסנית ריקה ובה 0 כדורים, מחסנית ובה 6 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""תאריך העבירה"": ""אפריל 2016"", ""מחיר הנשק"": ""7300 שקלים"", ""מיקום החזקת הנשק"": ""גג בית חבר"", ""משך החזקת הנשק"": ""כשבוע"", ""קשר עם קרוב משפחה"": ""קרוב משפחה רכש והעביר לנאשם"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""אופן קבלת הנשק"": ""מאחר"", ""כמות תחמושת"": ""מחסנית"", ""שימוש"": ""לא""}"
ME-18-04-19642-504,ME-16-07-45228-25,1,0,0,"{""מיקום האירוע"": ""יער הסמוך לכפר קרע"", ""תאריך האירוע"": ""1.4.18"", ""שעת האירוע"": ""17:00"", ""סוג הנשק"": ""אקדח FN בקוטר 9 מ\""מ"", ""מספר יריות"": ""11 יריות באוויר"", ""השפעת אלכוהול"": ""הנאשם היה תחת השפעת משקאות אלכוהליים"", ""זיכרון הנאשם"": ""הנאשם אינו זוכר את כל פרטי האירוע"", ""התנהגות במהלך מעצר"": ""הנאשם ניסה להימלט על ידי ניסיון להתניע את רכב המתלוננת"", ""מיקום הנשק בעת המעצר"": ""האקדח הושלך מתחת למושב הרכב"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיפים 144(א) ו-144(ב) לחוק העונשין) גם בעבירה של מעשי פזיזות ורשלנות לפי סעיף 338(א)(5) לחוק העונשין, שהיא עבירה שאינה עבירת נשק."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""2 מחסניות, 40 כדורים"", ""מטרה-סיבת העבירה"": ""אלימות במשפחה"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר זלפה"", ""זמן האירוע"": ""שעת ליל"", ""תאריך האירוע"": ""19.7.16"", ""קוטר הכדורים"": ""9 מ\""מ"", ""פעולת הנאשם בעת גילוי"": ""התרחקות מהשוטרים בהליכה מהירה ולאחר מכן בריצה"", ""מקום הסתרת הנשק"": ""מתחת לשמיכה על מזרן בחדר"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
ME-15-03-29911-554,ME-16-02-18397-87,1,0,0,"{""מיקום האירועים"": ""פוריידיס"", ""זמן האירועים"": ""5.3.15, שעות הערב"", ""מספר כדורים שנורו"": ""מספר רב של כדורים, שני כדורים נוספים"", ""מיקום ירי ספציפי"": ""בשטח חווה, בשכונות מגורים, ליד מגרש בית הספר התיכון"", ""זהות נוסע נוסף"": ""לא ידועה למאשימה"", ""סוג האקדח"": ""יריחו"", ""מצב הנשק בסיום האירועים"": ""דרוך ומוכן לירי"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""עבירות נוספות"": ""מעובדות כתב האישום ודברי השופט עולה כי הנאשם הורשע גם בעבירה של ירי באזור מגורים לפי סעיף 340א לחוק העונשין, בנוסף לעבירות הנשק לפי סעיף 144."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, על גופו"", ""כמות תחמושת"": ""מחסנית ובה 12 כדורים, מחסנית נוספת, 20 כדורים, 24 כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר דבוריה"", ""סוג הרכב"": ""קטנוע"", ""פעולת המעצר"": ""פניית פרסה ורדיפה שוטרית"", ""התנהגות במהלך המעצר"": ""סירוב לפתוח את תא האופנוע"", ""מצב הנשק"": ""חסר חלק פנימי חיוני לפעולת ירי"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144(ב) לחוק העונשין) גם בעבירות תעבורה: נהיגה ללא רישיון נהיגה (סעיף 10(א) לפקודת התעבורה), נהיגה ללא ביטוח (סעיף 2(א)(ב) לפקודת ביטוח רכב מנועי), וללא רישיון רכב (סעיף 2 לפקודת התעבורה)."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""כדורים"", ""שימוש"": ""לא""}"
ME-16-11-69158-529,ME-16-01-3772-806,3,1,1,"{""מיקום האירוע"": ""טייבה"", ""תאריך האירוע"": ""23.11.16"", ""סוג התחמושת"": ""9 מ\""מ"", ""מיקום החבייה"": ""מתחת למושב הנהג ומושב סמוך"", ""סוג האירוע"": ""אירוע משפחתי"", ""מיקום טמינת הנשק"": ""באדמה סמוך לבית הנאשם"", ""סוג הנשק המדויק"": ""קרל גוסטב"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירה של ירי באזור מגורים לפי סעיף 340א לחוק העונשין."", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""בבית, ברכב, מוסלק - מוסתר"", ""שימוש"": ""לא""}","{""מיקום האירועים"": ""כפר סאלם, מעאוויה, אלרוחה"", ""שותף לעבירה"": ""מחמד ג'בארין"", ""תאריך תפיסת הנשק"": ""20.12.15"", ""כמות יריות באירוע"": ""כ-20 כדורים"", ""מיקום תפיסת הנשק"": ""בסמוך לבית הנאשם"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""רובה MP5"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית וכדורים, מחסנית וכדורים"", ""שימוש"": ""לא""}"
ME-17-02-54432-484,ME-16-05-25902-514,3,1,1,"{""תאריך האירוע"": ""16.02.17"", ""מיקום האירוע"": ""נהריה, צומת הרחובות הגעתון והרצל"", ""סוג הרכב"": ""מאזדה"", ""מספר כדורים במחסנית"": ""7 כדורים 0.22 מ\""מ"", ""מספר האקדח"": ""82233"", ""סוג האקדח"": ""ברטה"", ""מיקום החזקת הנשק לפני המעצר"": ""תחתוניו של הנאשם"", ""מקום מגורים"": ""כפר קאסם"", ""תקופת החזקת הנשק"": ""מאז ועד יום 16.02.17"", ""מספר נוסעים ברכב"": ""3 נוסעים נוספים"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""מקום רכישת הנשק"": ""קלנסוואה"", ""מקום החזקת הנשק"": ""מקלט בבית"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""ברטה"", ""תאריך תחילת החזקת הנשק"": ""פברואר 2016"", ""תאריך נשיאת הנשק"": ""8.5.16"", ""שעת נשיאת הנשק"": ""06:00"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}"
SH-17-10-10556-234,ME-09-06-10774-130,2,0,1,"{""קוטר הקליעים"": ""8 מ\""מ"", ""מיקום החזקת הנשק"": ""בחצר הסמוכה לבית, מתחת למזרון בערימת זבל"", ""מרחק החזקת הנשק מהבית"": ""100 מטרים"", ""בעלות הנשק"": ""בבעלות אחר"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים, מחסנית ריקה ובה 0 כדורים"", ""שימוש"": ""לא""}","{""סוג אקדח"": ""ברטה"", ""מיקום האירוע"": ""כפר מושרייפה"", ""נסיעה ברכב"": ""כן"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""תקין"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""שימוש"": ""לא""}"
sh-10-05-7434-952,ME-21-10-18557-340,1,0,0,"{""שנת לידה"": 1961, ""מיקום האירוע"": ""רחוב אורלנסקי 11, פתח תקווה"", ""תאריך האירוע"": ""14.4.10"", ""מודלי הנשק"": [""ברטה חצי אוטומטי"", ""לאמה חצי אוטומטי""], ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מפורק"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""מטרה-סיבת העבירה"": ""אספנות"", ""שימוש"": ""לא""}","{""סוג הרכב"": ""מאזדה בצבע כחול"", ""מיקום האירוע"": ""כפר אבו סנאן"", ""זמן האירוע"": ""16.9.2021, סמוך לשעה 19:00"", ""מעורבים נוספים"": ""ג'יהאד סואעד, מוחמד פעאור"", ""סוג המאזדה"": ""מאזדה לבנה"", ""מיקום ישיבת הנאשם ברכב"": ""מושב הנוסע"", ""מיקום ישיבת ג'יהאד ברכב"": ""מושב הנהג"", ""מיקום ישיבת א' במאזדה"": ""מושב הנוסע ליד הנהג"", ""מיקום ישיבת מוחמד פעאור במאזדה"": ""מושב הנהג"", ""כיוון ירי הנאשם"": ""כלפי מעלה"", ""מטרת ירי הנאשם"": ""הפחדה או הקנטה של א'"", ""סכסוך קיים"": ""בין הנאשם לא'"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144(א) ו-144(ב) לחוק העונשין) גם בעבירה של ירי מנשק חם לפי סעיף 340א(ב)(1) ו-(2) לחוק העונשין, שהיא עבירה שאינה לפי סעיף 144 ולכן נחשבת לעבירה נוספת."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית ולכל הפחות 2 כדורים"", ""מטרה-סיבת העבירה"": ""הפחדה/הקנטה"", ""שימוש"": ""לא""}"
SH-10-02-25802-731,ME-13-04-35007-454,1,0,0,"{""מיקום האירוע"": ""כפר מגדל שמס"", ""תאריך האירוע"": ""16/07/09"", ""שעת האירוע"": ""11:00"", ""פוטנציאל לפגיעה באדם"": ""כן"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [רובה צייד]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""אבזר ותחמושת של כלי נשק"", ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""שימוש"": ""לא""}","{""תאריך האירוע"": ""6/4/13"", ""שעת האירוע"": ""16:30"", ""מיקום האירוע"": ""מרכז הכפר דבוריה"", ""הקשר לאירועים אחרים"": ""סכסוך בכפר דבוריה"", ""מעורבות אחרים"": ""נוכחות אחרים מהסכסוך בקרבת מקום"", ""תגובת הנאשם לאחר האירוע"": ""נמלט מהמקום"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""על גופו"", ""מטרה-סיבת העבירה"": ""הפחדה"", ""שימוש"": ""לא""}"
ME-16-10-12213-904,ME-15-02-9111-399,1,0,0,"{""סוג הרכב"": ""סובארו"", ""בעלות על הרכב"": ""רשום על שם אחיו, מג'ד"", ""מיקום החזקת הנשק"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום המחסנית"": ""מתחת לכיסא הנוסע שליד הנהג"", ""מיקום הכדור"": ""במכנסי הנאשם"", ""סוג התחמושת"": ""כדור 9 מ\""מ"", ""מיקום החזקת הנשק בעת המעצר"": ""במוסך"", ""מיקום המחסנית בעת המעצר"": ""במוסך"", ""מיקום הכדור בעת המעצר"": ""במכנסי הנאשם"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים, 1 כדור"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר בענה"", ""זמן האירוע"": ""25.1.15, סמוך לשעה 15:00"", ""סיבת המעצר"": ""מנוסה משוטרים"", ""סוג האקדח"": ""FN"", ""מספר האקדח"": ""74423"", ""קליבר"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 13 כדורים"", ""שימוש"": ""לא""}"
ME-16-05-25902-514,SH-11-01-41775-497,3,1,1,"{""מקום רכישת הנשק"": ""קלנסוואה"", ""מקום החזקת הנשק"": ""מקלט בבית"", ""תאריך גניבת הנשק"": ""31.12.13"", ""מספר סידורי של הנשק"": ""682663"", ""סוג הנשק"": ""ברטה"", ""תאריך תחילת החזקת הנשק"": ""פברואר 2016"", ""תאריך נשיאת הנשק"": ""8.5.16"", ""שעת נשיאת הנשק"": ""06:00"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, על גופו"", ""אופן קבלת הנשק"": ""רכש"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""מטרה-סיבת העבירה"": ""הגנה עצמית"", ""שימוש"": ""לא""}","{""משך זמן ההחזקה"": ""כשנה וחצי"", ""תאריך תחילת ההחזקה"": ""1.6.08"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, ברכב"", ""כמות תחמושת"": ""מחסנית, 34 כדורים"", ""שימוש"": ""לא""}"
ME-18-05-32659-754,ME-16-08-54879-35,3,1,1,"{""מיקום האירוע"": ""ירכא"", ""זמן האירוע"": ""05.05.2018 בשעה 00:25"", ""פרטי הנשק [תת מקלע]"": ""פאראבלום 9 מילימטר"", ""פרטי הנשק [רימוני גז]"": ""שני רימוני גז מדמיע"", ""פרטי הנשק [מחסנית]"": ""מחסנית ריקה לתת מקלע מסוג עוזי"", ""פרטי הנשק [כדורים לאקדח]"": ""9 כדורים לאקדח 9 מילימטר פאראבלום"", ""פרטי הנשק [כדורים בערכה]"": ""10 כדורים בקוטר 5.56 מילימטר"", ""פרטי הנשק [ערכה לניקוי]"": ""ערכה לניקוי של נשק"", ""פעילות משטרתית"": ""הקמת מחסומים באזור ירכא"", ""התנהגות הנאשם בעת המעצר"": ""סירוב לצאת מהרכב, דחיפת שוטרים, ניסיון להשתחרר מאחיזתם"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירה של הפרעה לשוטר במילוי תפקידו לפי סעיף 275 לחוק העונשין."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג הנשק [רימון הלם/גז]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ריקה ובה 0 כדורים, 9 כדורים, 10 כדורים"", ""שימוש"": ""לא""}","{""כתובת האירוע"": ""רחוב ברזילי 12, חיפה"", ""תאריך האירוע"": ""17.8.16"", ""שעת האירוע"": ""סמוך לשעה 11:00"", ""מקום מגורי הנאשם"": ""רחוב ברזילי 12, חיפה"", ""קוטר הנשק"": ""9 מ\""מ"", ""כוח הכדור"": ""בכוחו להמית אדם"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""כמות תחמושת"": ""מחסנית ובה 7 כדורים"", ""שימוש"": ""לא""}"
ME-17-05-35227-215,ME-15-02-9111-399,1,0,0,"{""תאריך העבירה"": ""7 במאי 2017"", ""זמן העבירה"": ""צהריים"", ""סוג הרכב"": ""אופנוע"", ""דגם הרכב"": ""קואנג יאנג טיו"", ""מיקום הנשק ברכב"": ""תא מטען"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""נשיאת נשק, הובלת נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק עם מחסנית בהכנס"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""כפר בענה"", ""זמן האירוע"": ""25.1.15, סמוך לשעה 15:00"", ""סיבת המעצר"": ""מנוסה משוטרים"", ""סוג האקדח"": ""FN"", ""מספר האקדח"": ""74423"", ""קליבר"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק"", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו"", ""כמות תחמושת"": ""מחסנית ובה 13 כדורים"", ""שימוש"": ""לא""}"
ME-16-04-12480-812,ME-12-03-15148-775,1,0,0,"{""מיקום האירועים"": ""טירת הכרמל, בית המתלונן, אתר בניה"", ""סוג הרכב"": ""רכב פרטי"", ""סוג הנשק באירוע הראשון"": ""נשק חם"", ""כמות הקליעים באירוע השני"": ""12 קליעים"", ""מיקום התחמושת באירוע השלישי"": ""בזחל של כלי עבודה, מתחת לתקרה אקוסטית"", ""סכום החוב"": ""300 שקלים"", ""זמן המעשה מהוויכוח"": ""פחות משעה וחצי"", ""זמן המעשה מהאירוע הקודם"": ""יומיים, יום אחד"", ""מספר עבירה"": ""144 א, 144 ב"", ""סוג עבירה"": ""החזקה נשק, נשיאת נשק, הובלת נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירות נשק (סעיף 144) גם בעבירות של ניסיון חבלה חמורה בנסיבות מחמירות (סעיפים 25 + 335 + 333 לחוק העונשין) ואיומים (סעיף 192 לחוק העונשין)."", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סוג הנשק - אם לא נמצא בטבלה"": ""נשק"", ""סטטוס הנשק"": ""נשק עם כדור בקנה"", ""תכנון"": ""כן"", ""אופן החזקת הנשק"": ""ברכב, על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""17 כדורים"", ""שימוש"": ""לא""}","{""סוג הרכב"": ""הונדה סיוויק"", ""פרטי הנשק הנוסף"": ""אקדח דמה עם משתיק קול"", ""פריטים נוספים ברכב"": ""זוגות של כפפות בד, לוחיות זיהוי מקוריות"", ""תאריך העבירה"": ""2.3.2012"", ""משך זמן החזקת הנשק"": ""לילה אחד"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""עבירות נוספות"": ""הנאשם הורשע בנוסף לעבירת החזקת נשק שלא כדין (סעיף 144(א)), גם בעבירה של שינוי זהות של כלי רכב לפי סעיף 413ט' לחוק העונשין. זו עבירה שאינה עבירת נשק."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""ברכב"", ""כמות תחמושת"": ""מחסנית ובה 11 כדורים"", ""שימוש"": ""לא""}"
ME-16-02-59812-881,ME-16-03-54615-517,1,0,0,"{""מקום עבודה"": ""בית ספר יסודי"", ""תפקיד בעבודה"": ""מאבטחת"", ""סוג האקדח"": ""תארוס 9 מ\""מ"", ""תקופת העבירות"": ""יולי 2015 - פברואר 2016"", ""סוגי סמים"": ""חשיש, הרואין"", ""כמות סם הרואין"": ""ארבע חבילות"", ""מחיר מכירת הנשק"": ""8,000 ₪"", ""סכום כסף במזומן"": ""8,000 ₪"", ""שם הקונה"": ""מחמוד צאלוק"", ""סיבת מכירת הנשק"": ""צורך בכסף לרכישת סמים"", ""תיאור האירוע המזויף"": ""שוד בו נגנב האקדח"", ""תגובת מעבידה לאירוע השוד"": ""פנייה מיידית למשטרה"", ""תאריך הדיווח על השוד"": ""18.2.16"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""סחר בנשק"", ""עבירות נוספות"": ""הנאשם הואשם והורשע בנוסף לעבירת נשק (סחר בנשק לפי סעיף 144(ב2)), גם בעבירות מסירת ידיעה כוזבת על עבירת פשע (סעיף 243 לחוק העונשין) ושיבוש הליכי משפט (סעיף 244 לחוק העונשין). אלו אינן עבירות נשק."", ""סוג הנשק [אקדח]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית"", ""כמות תחמושת"": ""2 מחסניות, 20 כדורים"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}","{""מיקום המפגשים"": ""סמוך לביתו של מחמד"", ""מספר תתי מקלע שהועברו"": 2, ""סכום התשלום"": ""3000 ₪"", ""תקלות בנשק"": ""שני תתי מקלע לא ירו"", ""משך הזמן להשגת הנשק"": ""שלושה ימים"", ""משך הזמן להחלפת הנשק"": ""כשבוע"", ""מספר עבירה"": ""144 ב"", ""סוג עבירה"": ""סחר בנשק"", ""סוג הנשק [תת מקלע]"": 1.0, ""סטטוס הנשק"": ""תקול"", ""תכנון"": ""כן"", ""מטרה-סיבת העבירה"": ""בצע כסף"", ""שימוש"": ""לא""}"
SH-23-03-19819-247,SH-16-11-7544-55,3,1,1,"{""מיקום החיפוש"": ""בית הנאשם ברהט"", ""זמן החיפוש"": ""15.2.23 בסמוך לשעה 13:04"", ""מיקום הנשק בבית"": ""עטוף בשקית שחורה מעל ארון, שהיה מעל מקרר המטבח"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק - אם לא נמצא בטבלה"": ""רובה דמוי רובה סער W300326 מסוג M-16 – רובה אויר שהוסב לירי תחמושת בקליבר 5.56X45"", ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""בבית, מוסלק - מוסתר"", ""כמות תחמושת"": ""3 מחסניות ובהן כמה עשרות כדורים"", ""שימוש"": ""לא""}","{""מיקום האירוע"": ""מחלף להב-שומריה, כביש 6 לכוון צפון"", ""תאריך האירוע"": ""26.10.16"", ""שם השוטר"": ""מיכאל אדרי"", ""קוטר הקליעים"": ""9 מ\""מ"", ""מספר עבירה"": ""144 א"", ""סוג עבירה"": ""החזקה נשק"", ""סוג הנשק [תת מקלע מאולתר]"": 1.0, ""סטטוס הנשק"": ""נשק מופרד מתחמושת"", ""תכנון"": ""לא"", ""אופן החזקת הנשק"": ""על גופו, מוסלק - מוסתר"", ""כמות תחמושת"": ""מחסנית ובה 10 כדורים"", ""שימוש"": ""לא""}"
