verdict_1,verdict_2,domain,similarity_score
תפ_35202-10-15,תפ_5496-11-20,drugs,5.5136905
תפ_45937-12-18,תפ_8707-03-20,drugs,0.3820584
תפ_20538-11-17,תפ_46896-11-15,drugs,6.9568944
תפ_23142-09-14,תפ_32174-07-20,drugs,4.2217064
תפ_27735-02-21,תפ_40650-03-22,drugs,3.4555123
תפ_16651-01-24,תפ_28845-04-22,weapon,1.3021867
תפ_12406-11-15,תפ_33882-04-16,weapon,2.0426846
תפ_41271-08-14,תפ_52077-12-20,weapon,4.5361915
תפ_31249-06-14,תפ_950-09-17,weapon,4.599422
תפ_22338-06-09,תפ_34027-04-18,weapon,2.5131435
תפ_12130-05-22,תפ_33040-09-24,drugs,13.032396
תפ_28100-07-20,תפח_24510-09-15,weapon,3.327314
תפ_14044-03-20,תפ_17860-01-19,weapon,3.2369096
תפ_1589-02-16,תפ_69158-11-16,weapon,6.904413
תפ_2724-08-19,תפ_41775-01-11,weapon,2.5740154
תפ_18846-06-20,תפ_33439-01-21,drugs,1.1223792
תפ_10650-11-21,תפ_52126-11-23,weapon,2.731002
תפ_38883-05-22,תפ_57001-11-21,weapon,5.730541
תפ_16020-10-22,תפ_25631-03-22,weapon,5.3719707
תפ_45965-07-16,תפ_52790-03-18,weapon,3.2996504
תפ_34787-05-20,תפ_6970-05-22,drugs,8.498357
תפ_41876-08-23,תפ_48071-01-23,drugs,0.0
תפ_40932-03-18,תפ_54202-01-23,weapon,9.42511
תפ_17642-11-20,תפ_56624-12-19,drugs,0.054033667
תפ_34938-09-18,תפ_41600-02-21,weapon,4.696644
תפ_5778-09-20,תפ_9561-03-21,drugs,12.032344
תפ_45971-11-13,תפ_56149-01-15,weapon,5.6329837
תפ_58774-07-22,תפ_6852-03-21,weapon,7.4937444
תפ_17137-11-21,תפ_35431-03-21,weapon,5.184867
תפ_30678-02-22,תפ_35202-10-15,drugs,2.8956456
תפ_48978-07-21,תפ_55185-02-20,weapon,3.655311
תפ_20307-05-20,תפ_25639-03-21,weapon,4.954152
תפ_10896-06-20,תפ_59464-09-23,weapon,1.9091444
תפ_13142-02-15,תפ_7735-04-19,weapon,5.4356527
תפ_10316-06-13,תפ_62794-11-21,drugs,0.18791042
תפ_35473-12-21,תפ_61452-12-22,weapon,2.8479855
תפ_27625-02-21,תפ_57474-07-15,weapon,10.0653925
תפ_30966-07-22,תפ_64581-08-23,weapon,3.6411464
תפ_19821-02-17,תפ_57965-03-15,weapon,4.2897434
תפ_21280-11-18,תפ_41189-09-15,drugs,7.945301
תפ_41276-06-17,תפ_46108-06-20,weapon,6.4445415
תפ_28397-10-19,תפ_50777-11-23,drugs,8.88094
תפ_25425-02-22,תפ_50556-08-17,weapon,2.6246402
תפ_31498-01-16,תפ_63355-02-23,weapon,2.8101256
תפ_1219-06-23,תפ_51716-06-17,weapon,7.6948304
תפ_10300-06-20,תפ_12743-08-22,weapon,3.150069
תפ_10171-06-22,תפ_4612-07-22,weapon,5.8820767
תפ_46108-06-20,תפ_51306-12-18,weapon,3.7351933
תפ_25624-03-22,תפ_4612-07-22,weapon,8.526585
תפ_12540-12-18,תפ_633-05-17,weapon,2.9075682
תפ_18957-11-20,תפ_51828-02-14,weapon,4.8273864
תפ_14684-07-24,תפ_45456-12-21,weapon,3.0639775
תפ_17057-08-20,תפ_42118-11-23,weapon,8.2362995
תפ_31216-01-22,תפח_47805-04-13,weapon,4.508068
תפ_45456-12-21,תפ_61452-02-16,weapon,3.5068498
תפ_18327-09-22,תפ_35364-01-18,weapon,2.1804907
תפ_21991-04-20,תפ_32956-11-20,drugs,0.1850119
תפ_16273-02-16,תפ_29457-07-16,drugs,0.12056068
תפ_27330-02-19,תפ_61452-02-16,weapon,3.7608821
תפ_17707-04-14,תפ_6832-11-23,weapon,3.6075213
תפ_31842-04-21,תפ_36091-07-15,weapon,0.4536585
תפ_31842-04-21,תפ_37104-06-22,weapon,1.2176387
תפ_54132-03-21,תפ_68096-11-21,weapon,4.517661
תפ_15209-10-23,תפ_70450-03-23,weapon,2.339464
תפ_17715-07-18,תפ_24239-05-17,drugs,4.3748717
תפ_22588-03-22,תפ_42106-01-22,weapon,15.652134
תפ_1589-02-16,תפ_23872-02-19,weapon,5.215276
תפ_34027-04-18,תפ_70166-03-23,weapon,10.735804
תפ_11843-03-20,תפ_1516-10-16,weapon,4.425951
תפ_13471-01-22,תפ_31935-12-21,weapon,2.3409123
תפ_13995-12-22,תפ_8188-06-23,weapon,8.055905
תפ_4459-03-24,תפ_53669-03-22,weapon,4.9978495
תפ_26478-04-22,תפ_28845-04-22,weapon,5.624725
תפ_21384-01-23,תפ_38531-11-18,drugs,7.9345345
תפ_20451-09-20,תפ_21296-11-14,weapon,3.7082841
תפ_17776-11-21,תפ_64581-08-23,weapon,2.3171315
תפ_2330-02-20,תפ_34271-10-18,drugs,7.32954
תפ_5085-07-17,תפ_57270-05-13,weapon,3.8729203
תפ_19019-10-16,תפ_4133-01-20,weapon,1.4024335
תפ_1338-12-20,תפ_37495-01-20,drugs,5.6684976
תפ_34938-09-18,תפ_522-05-17,weapon,4.0713415
תפ_17304-12-17,תפ_2058-09-17,weapon,8.564216
תפ_52515-03-20,תפ_54460-03-21,weapon,3.2365084
תפ_17057-08-20,תפ_26565-12-20,weapon,3.344106
תפ_36422-07-13,תפ_48281-08-18,drugs,0.2234889
תפ_46108-06-20,תפ_60429-12-21,weapon,10.249169
תפ_5214-02-24,תפ_52782-09-22,weapon,15.2530985
תפ_22338-06-09,תפ_69158-11-16,weapon,3.1923976
תפ_29529-07-20,תפ_31334-11-15,weapon,3.383807
תפ_17655-10-22,תפ_64689-11-15,weapon,5.3826537
תפ_23749-12-19,תפ_29529-07-20,weapon,3.2281704
תפ_46548-03-17,תפ_54845-01-19,drugs,10.450528
תפ_31811-03-21,תפ_59464-09-23,weapon,4.529288
תפ_39808-05-23,תפ_59260-03-16,weapon,6.2419925
תפ_30617-02-22,תפ_41832-08-24,weapon,5.051107
תפ_16651-01-24,תפ_40932-03-18,weapon,5.0023813
תפ_30617-02-22,תפ_38883-05-22,weapon,3.9427488
תפ_35473-12-21,תפ_43245-08-20,weapon,6.7382326
תפ_32659-05-18,תפ_61452-02-16,weapon,6.765338
תפ_11734-06-22,תפ_31228-01-22,weapon,10.91112
תפ_30966-07-22,תפ_42118-11-23,weapon,3.7891316
תפ_23992-11-21,תפ_46939-09-23,weapon,6.127482
תפ_19827-06-15,תפ_46786-01-23,drugs,3.2573342
תפ_15263-09-18,תפ_42543-06-14,drugs,1.4490097
תפ_20733-12-22,תפ_41242-02-17,weapon,4.039463
תפ_35186-03-18,תפ_56177-03-18,weapon,13.304058
תפ_25425-02-22,תפ_522-05-17,weapon,1.4628555
תפ_12143-06-20,תפ_65884-10-13,drugs,4.615927
תפ_21503-07-23,תפ_29216-07-16,drugs,5.084304
תפ_41189-09-15,תפ_5775-02-18,drugs,5.2754273
תפ_27780-05-15,תפ_37083-11-14,weapon,1.9968348
תפ_14885-06-24,תפח_52360-06-20,weapon,2.4049165
תפ_10650-11-21,תפ_45025-05-22,weapon,4.144799
תפ_21280-11-18,תפ_46173-08-15,drugs,7.3743987
תפ_61106-05-20,תפ_69158-11-16,weapon,3.9929886
תפ_21813-09-16,תפ_36505-12-20,weapon,3.8325684
תפ_33439-01-21,תפ_38531-11-18,drugs,3.1324942
תפ_3384-12-23,תפ_9785-12-15,weapon,6.834018
תפ_31216-01-22,תפ_64303-01-22,weapon,10.489193
תפ_34792-10-18,תפ_35568-01-23,drugs,0.29614326
תפ_13632-08-17,תפ_61820-08-21,weapon,4.6928806
תפ_50474-09-22,תפ_6852-03-21,weapon,3.4016182
תפ_53669-03-22,תפח_26879-11-12,weapon,3.6731377
תפ_37104-06-22,תפ_66893-12-21,weapon,11.226152
תפ_17474-08-14,תפ_51971-12-21,weapon,4.550248
תפ_57965-03-15,תפ_63305-08-22,weapon,2.5223293
תפ_41754-05-22,תפ_71333-10-21,weapon,0.7867425
תפ_10182-01-24,תפ_64303-01-22,weapon,4.143519
תפ_3068-11-15,תפ_32882-09-21,weapon,6.132766
ת_פ_24817-06-10,תפ_31842-04-21,weapon,1.3200713
תפ_38368-09-21,תפ_56328-06-22,weapon,10.308385
תפ_52000-02-15,תפ_54607-07-19,weapon,1.4526398
תפ_17707-04-14,תפ_28148-07-20,weapon,2.5785663
תפ_12540-12-18,תפ_24748-11-21,weapon,1.9093834
תפ_44862-06-20,תפ_51828-02-14,weapon,2.7207632
תפ_1118-10-18,תפ_45432-11-15,weapon,4.2048564
תפ_50626-09-22,תפ_5214-02-24,weapon,16.113422
תפ_12130-05-22,תפ_21384-01-23,drugs,12.435371
תפ_28246-06-21,תפ_51971-12-21,weapon,3.8734603
תפ_19272-12-19,תפ_57267-09-20,weapon,3.8080854
תפ_13301-07-18,תפ_998-08-14,weapon,5.5293255
תפ_69158-11-16,תפח_34398-05-11,weapon,2.9924917
תפ_24822-01-21,תפ_70111-03-23,weapon,5.4280086
תפ_14684-07-24,תפ_18327-09-22,weapon,2.992626
תפ_57220-05-15,תפח_55639-05-17,weapon,2.669779
תפ_3451-02-14,תפח_30875-04-17,weapon,6.582423
תפ_20538-11-17,תפ_36831-09-13,drugs,2.2274957
תפ_11220-12-18,תפ_8900-11-22,drugs,8.526055
תפ_39808-05-23,תפ_52479-01-18,weapon,3.72155
תפ_44129-09-19,תפ_59888-08-22,drugs,9.22236
תפ_29898-02-14,תפ_51523-10-17,weapon,3.4432216
תפ_20451-09-20,תפ_68389-07-20,weapon,4.531211
תפ_43338-05-16,תפ_46108-06-20,weapon,5.1519895
תפ_18557-10-21,תפ_7089-08-23,weapon,6.169693
תפ_51306-12-18,תפ_69980-11-20,weapon,1.9261608
תפ_17916-05-19,תפ_19384-05-16,weapon,3.9747496
תפ_35397-07-21,תפ_46108-06-20,weapon,3.3051074
תפ_11843-03-20,תפ_39500-07-20,weapon,4.4571867
תפ_17916-05-19,תפח_41585-03-16,weapon,3.4342272
תפ_1178-06-21,תפ_16779-09-22,weapon,3.8635306
תפ_14578-04-19,תפ_44415-01-17,drugs,5.862775
תפ_1516-10-16,תפ_19384-05-16,weapon,4.7769694
תפ_38368-09-21,תפ_46108-06-20,weapon,4.8660583
תפ_12411-02-21,תפ_41600-02-21,weapon,5.7346478
תפ_12035-06-20,תפח_17033-01-22,weapon,5.0214067
תפ_28659-02-14,תפ_69110-11-20,weapon,3.865599
תפ_395-05-17,תפ_40634-03-20,weapon,0.48592573
תפ_12109-06-15,תפ_31334-11-15,weapon,4.490928
תפ_37551-01-16,תפ_5911-11-16,drugs,8.058832
תפ_39183-11-13,תפ_50998-03-23,weapon,3.9836786
תפ_46967-02-21,תפ_6659-02-21,drugs,3.5276918
תפ_22715-06-17,תפ_46039-04-17,drugs,16.490662
תפ_17137-11-21,תפ_2144-04-21,weapon,6.7761655
תפ_37966-04-23,תפ_4459-03-24,weapon,3.48565
תפ_59804-01-17,תפ_9785-12-15,weapon,3.7049446
תפ_46737-07-22,תפ_58027-12-21,weapon,3.6635945
תפ_18912-06-23,תפ_37966-04-23,weapon,6.493784
תפ_44862-06-20,תפ_55664-02-14,weapon,3.3918977
תפ_16541-01-21,תפ_4795-12-17,weapon,1.6126041
תפח_26637-09-13,תפח_53698-03-17,weapon,7.099706
תפ_46662-04-15,תפ_6970-05-22,drugs,13.1403055
תפ_24420-01-20,תפ_51607-08-21,weapon,3.8108912
תפ_47757-02-18,תפ_59971-01-17,drugs,10.793914
תפ_18013-01-15,תפ_29898-02-14,weapon,3.5779
תפ_13153-08-15,תפ_27929-03-19,weapon,2.9777892
תפ_11017-08-14,תפ_54543-06-21,drugs,7.7071276
תפ_1294-04-22,תפ_66310-07-17,weapon,4.5116587
תפ_18689-01-17,תפ_37104-06-22,weapon,5.1734877
תפ_28844-03-22,תפ_61158-05-20,weapon,2.7077985
תפ_22338-06-09,תפ_54607-07-19,weapon,4.624196
תפ_33040-09-24,תפ_65302-03-22,drugs,6.7716866
תפ_46737-07-22,תפ_52789-09-22,weapon,3.4901674
תפ_33318-10-23,תפ_49734-12-22,weapon,6.6362762
תפ_62070-05-20,תפ_8444-04-23,drugs,6.625171
תפ_32817-12-14,תפ_52145-01-20,drugs,1.2975138
תפ_11033-11-23,תפ_49203-01-22,weapon,3.4589381
תפ_63413-01-22,תפ_67527-03-18,drugs,12.536874
תפ_22537-01-18,תפ_47466-10-18,drugs,9.587014
תפ_17707-04-14,תפ_983-05-15,weapon,7.1845098
תפ_25425-02-22,תפ_59804-01-17,weapon,2.3749697
תפ_20354-10-21,תפ_67234-06-20,drugs,5.7842236
תפ_18912-06-23,תפ_7617-07-23,weapon,4.9679103
תפ_12615-11-21,תפ_61841-07-22,weapon,5.2847023
תפ_41276-06-17,תפ_7735-04-19,weapon,4.9875965
תפ_14836-08-12,תפ_17618-11-13,weapon,7.965258
תפ_22297-11-20,תפ_43844-05-15,weapon,3.6007159
תפ_18957-11-20,תפ_23253-12-15,weapon,3.9395494
תפ_14115-07-19,תפ_59804-01-17,weapon,1.8200378
תפ_61820-08-21,תפ_70111-03-23,weapon,3.4675364
תפ_19218-01-16,תפ_27295-12-17,drugs,15.417841
תפ_12028-05-22,תפ_22417-12-21,weapon,13.653441
תפ_19759-07-21,תפ_68389-07-20,weapon,6.3110256
תפ_38687-04-20,תפ_39808-05-23,weapon,4.1258826
תפ_27103-01-18,תפ_33666-05-15,drugs,0.5571984
תפ_56328-06-22,תפח_53498-02-20,weapon,8.070454
תפ_35488-11-23,תפ_41967-08-17,weapon,2.3771884
תפ_60484-03-22,תפ_9179-04-16,weapon,5.0392084
תפ_40313-09-15,תפ_51828-02-14,weapon,5.7099752
תפ_24551-06-22,תפ_33541-02-20,drugs,4.9928937
תפ_17935-01-20,תפ_61158-05-20,weapon,3.484209
תפ_18327-09-22,תפ_9632-08-23,weapon,9.334171
תפ_41950-02-19,תפ_52145-01-20,drugs,0.9233523
תפ_23872-02-19,תפ_66310-07-17,weapon,6.404335
תפ_38303-12-13,תפח_17033-01-22,weapon,2.7791035
תפ_17137-11-21,תפ_17916-05-19,weapon,7.190098
תפ_31811-03-21,תפ_52322-10-23,weapon,5.8370824
תפ_38303-12-13,תפ_53496-03-18,weapon,1.1233042
תפ_25639-03-21,תפ_53239-10-21,weapon,6.9218707
תפ_21162-10-19,תפ_65292-07-23,drugs,3.9224994
תפ_3766-09-21,תפ_60842-12-14,drugs,1.0107546
תפ_21813-09-16,תפ_53377-09-22,weapon,9.60503
תפ_19759-07-21,תפ_41599-03-22,weapon,2.2309878
תפ_12109-06-15,תפ_19759-07-21,weapon,3.8227475
תפ_24634-04-23,תפ_37722-09-23,weapon,11.775539
תפ_1631-01-22,תפ_40634-03-20,weapon,2.5330808
תפ_43525-01-21,תפ_49932-08-21,drugs,6.2536135
תפ_27929-03-19,תפ_6431-05-13,weapon,1.3608652
תפ_2275-06-17,תפ_51810-03-15,drugs,4.284684
תפ_10300-06-20,תפ_48367-11-11,weapon,3.8504226
תפ_12411-02-21,תפ_45971-11-13,weapon,6.2810783
תפ_20477-02-20,תפ_54432-02-17,weapon,4.770127
תפ_52205-06-22,תפ_60101-01-17,drugs,5.794473
תפ_33337-07-23,תפ_7617-07-23,weapon,3.8253634
תפ_17057-08-20,תפ_21594-06-16,weapon,3.0194573
תפ_58505-11-19,תפ_59812-02-16,weapon,0.52270883
תפ_38340-03-19,תפ_67356-12-21,weapon,4.191849
תפ_25631-03-22,תפ_7196-03-21,weapon,11.725441
תפ_37386-11-13,תפ_7774-03-23,weapon,2.0479279
תפ_21813-09-16,תפ_21971-07-18,weapon,3.7533371
תפ_18833-05-13,תפ_34737-09-21,weapon,5.7553067
תפ_19908-10-21,תפ_20216-02-22,weapon,0.5871887
תפ_1108-05-15,תפח_15217-03-19,weapon,2.985878
תפ_33666-05-15,תפ_47757-02-18,drugs,0.0
תפ_21284-10-19,תפ_21873-05-14,drugs,19.747797
תפ_20477-02-20,תפ_41775-01-11,weapon,1.1809264
תפ_336-05-16,תפ_68389-07-20,weapon,6.3127074
תפ_31842-04-21,תפ_40898-11-19,weapon,2.8543005
תפ_22971-02-22,תפ_33337-07-23,weapon,4.8840356
תפ_16020-10-22,תפ_7467-12-20,weapon,4.703034
תפ_17057-08-20,תפ_6695-10-23,weapon,2.9011831
תפ_33024-01-18,תפ_41876-08-23,drugs,0.3110145
תפ_12109-06-15,תפ_36698-12-18,weapon,3.372502
תפ_53715-12-15,תפ_57914-10-13,weapon,2.5248902
תפ_28991-04-22,תפ_41599-03-22,weapon,5.4514976
תפ_28736-03-20,תפ_31425-08-20,drugs,12.268355
תפ_1057-05-15,תפ_20513-06-20,drugs,7.6586437
תפ_1631-01-22,תפ_44620-01-22,weapon,5.362681
תפ_3766-09-21,תפ_38531-11-18,drugs,4.6213937
תפ_28100-07-20,תפ_66542-05-20,weapon,11.907904
תפ_12028-05-22,תפ_35431-03-21,weapon,6.165978
תפ_30643-03-18,תפ_38366-02-17,drugs,5.296826
תפ_4488-05-22,תפ_51038-08-23,drugs,9.664998
תפ_67356-12-21,תפח_4633-09-16,weapon,1.9797946
תפ_30197-04-17,תפ_3667-07-15,drugs,5.5702734
תפ_41271-08-14,תפ_63355-02-23,weapon,4.346166
תפ_59260-03-16,תפ_61106-05-20,weapon,4.6954145
תפ_29947-07-23,תפ_38883-05-22,weapon,4.4283266
תפ_4475-11-18,תפ_6904-12-14,weapon,5.8712015
תפ_50330-07-18,תפ_74742-06-20,weapon,0.21270356
תפ_51306-12-18,תפ_58511-01-20,weapon,5.087709
תפ_30003-03-22,תפ_39808-05-23,weapon,0.8349748
תפ_23075-10-23,תפ_60429-12-21,weapon,1.9382385
תפ_33928-09-12,תפ_41276-06-17,weapon,1.5334629
תפ_23648-12-19,תפ_27277-01-15,weapon,5.5214496
תפ_40932-03-18,תפ_58505-11-19,weapon,0.6520025
תפ_46939-09-23,תפ_6832-11-23,weapon,2.4399028
תפ_42697-05-18,תפ_60765-03-22,weapon,6.0610967
תפ_1106-03-18,תפ_17856-06-17,weapon,2.8675146
תפ_50059-04-15,תפ_6322-04-16,drugs,0.72990835
תפ_51523-10-17,תפ_59967-01-13,weapon,3.9106488
תפ_18689-01-17,תפ_51088-03-21,weapon,4.7128696
תפ_27103-01-18,תפ_9860-10-15,drugs,11.4143715
תפ_41375-05-22,תפ_44620-01-22,weapon,3.5072057
תפ_34737-09-21,תפ_57283-05-21,weapon,2.9682775
תפ_19759-07-21,תפ_3910-02-23,weapon,2.8939433
תפ_40932-03-18,תפ_46108-06-20,weapon,4.57016
תפ_23992-11-21,תפ_45965-07-16,weapon,0.5380049
תפ_1580-11-23,תפ_52964-03-22,weapon,3.7216122
תפ_18912-06-23,תפ_21594-06-16,weapon,3.8260734
תפ_14115-07-19,תפ_4102-11-20,weapon,10.004611
תפ_39424-11-22,תפ_62794-11-21,drugs,0.0
תפ_26702-01-23,תפ_36091-07-15,weapon,3.3422215
תפ_18510-10-14,תפ_19821-02-17,weapon,2.5892148
תפ_47284-06-18,תפ_68389-07-20,weapon,4.4538064
תפ_41754-05-22,תפ_45456-12-21,weapon,7.495969
תפ_18912-06-23,תפ_23992-11-21,weapon,4.4188166
תפ_13142-02-15,תפ_26565-12-20,weapon,3.0139456
תפ_40313-09-15,תפ_52848-09-22,weapon,1.6458204
תפ_37104-06-22,תפ_70062-03-23,weapon,6.8185606
תפ_17822-05-15,תפ_37825-05-15,drugs,4.8757267
תפ_16541-01-21,תפ_53539-11-17,weapon,9.69896
תפ_68389-07-20,תפח_53698-03-17,weapon,3.4192996
תפ_21339-07-21,תפ_36831-09-13,drugs,4.233697
תפ_12743-08-22,תפ_23537-02-14,weapon,4.9113455
תפ_26565-12-20,תפ_7735-04-19,weapon,4.1695237
תפ_28615-08-17,תפ_34694-09-21,weapon,5.342845
תפ_47284-06-18,תפ_63328-04-21,weapon,2.0340073
תפ_12028-05-22,תפ_23075-10-23,weapon,3.3011425
תפ_13632-08-17,תפ_17057-08-20,weapon,3.70602
תפ_46786-01-23,תפ_6659-02-21,drugs,2.4076142
תפ_50998-03-23,תפ_59812-02-16,weapon,4.62264
תפ_53239-10-21,תפ_61452-02-16,weapon,6.203695
תפ_12681-12-17,תפ_9258-10-11,weapon,16.443415
תפ_45965-07-16,תפ_950-09-17,weapon,1.51909
תפ_15710-09-21,תפ_28787-04-22,weapon,5.814712
תפ_19835-04-13,תפ_23749-12-19,weapon,7.6052346
תפ_10896-06-20,תפ_1631-01-22,weapon,10.023961
תפ_4459-03-24,תפ_8188-06-23,weapon,6.062846
תפ_17057-08-20,תפ_57914-10-13,weapon,1.0123408
תפ_2599-09-17,תפ_59888-08-22,drugs,8.201696
תפ_50487-06-22,תפ_53239-10-21,weapon,3.2069528
תפ_16753-02-22,תפ_29947-07-23,weapon,4.719543
תפ_3742-07-18,תפ_53496-03-18,weapon,2.4352925
תפ_66922-03-22,תפ_9851-11-21,drugs,4.667788
תפ_27929-03-19,תפ_36091-07-15,weapon,3.217737
תפ_34027-04-18,תפ_53539-11-17,weapon,3.8154187
תפ_61841-07-22,תפ_9264-02-21,weapon,7.7530456
תפ_13632-08-17,תפח_39094-05-12,weapon,4.0086865
תפ_22405-05-23,תפ_25631-03-22,weapon,3.0645552
תפ_28954-08-20,תפ_49087-01-17,drugs,2.5871193
תפ_1127-05-20,תפ_20513-06-20,drugs,10.852345
תפ_11843-03-20,תפ_22297-11-20,weapon,4.2126055
תפח_31041-04-13,תפח_34989-04-17,weapon,4.144586
תפ_13995-12-22,תפ_63953-01-24,weapon,0.0
תפ_2599-09-17,תפ_37850-05-17,drugs,6.3088946
תפ_17707-04-14,תפ_49212-08-19,weapon,1.0960957
תפ_3986-06-22,תפ_57996-05-20,weapon,3.2983181
תפ_35608-04-18,תפ_37900-06-22,weapon,5.677556
תפ_41754-05-22,תפ_7813-06-22,weapon,3.628162
תפ_18957-11-20,תפ_34526-06-18,weapon,2.5024254
תפ_46183-11-15,תפ_522-05-17,weapon,6.5751486
תפ_26552-06-23,תפ_48978-07-21,weapon,5.842026
תפ_1641-04-19,תפ_30433-06-22,weapon,5.1730027
תפ_2144-04-21,תפ_31249-06-14,weapon,2.6839807
תפ_31746-10-22,תפ_8444-04-23,drugs,5.1754417
תפ_24044-06-22,תפח_30145-08-13,weapon,3.7154756
תפ_1197-11-21,תפ_52165-12-17,drugs,3.4137745
תפ_59804-01-17,תפ_64941-05-17,weapon,4.1352167
תפ_46118-07-24,תפ_7867-04-22,drugs,18.43948
תפ_53373-04-13,תפ_57425-01-22,drugs,10.837245
תפ_12213-10-16,תפ_26565-12-20,weapon,4.2034044
תפ_17655-10-22,תפ_41967-08-17,weapon,3.5845413
תפ_16760-09-22,תפ_50330-07-18,weapon,3.5003898
תפ_6153-02-21,תפ_7053-03-21,weapon,4.551326
תפ_17860-01-19,תפ_30340-08-20,weapon,5.836834
תפ_1294-04-22,תפ_1631-01-22,weapon,6.024978
תפ_12376-04-20,תפ_66542-05-20,weapon,3.5550432
תפ_11370-07-16,תפ_30538-02-19,drugs,1.1103469
תפ_31249-06-14,תפ_43338-05-16,weapon,2.6184988
תפ_395-05-17,תפ_8008-07-19,weapon,2.189926
תפ_1847-05-14,תפח_34989-04-17,weapon,2.3206291
תפ_28157-02-23,תפ_38014-02-22,drugs,7.58261
תפ_35568-01-23,תפ_40892-01-24,drugs,1.4688668
תפ_14553-12-23,תפ_35389-01-21,drugs,9.522714
תפ_50986-12-16,תפ_54719-09-20,weapon,2.561441
תפ_37175-07-20,תפ_50487-06-22,weapon,13.175072
תפ_12028-05-22,תפח_15217-03-19,weapon,3.3319178
תפ_51209-04-23,תפ_52789-09-22,weapon,3.680297
תפ_23992-11-21,תפ_54432-02-17,weapon,2.0776272
תפ_38550-12-23,תפ_61118-07-23,weapon,7.30883
תפ_38014-02-22,תפ_59971-01-17,drugs,5.006828
תפ_57267-09-20,תפ_64941-05-17,weapon,2.5982578
תפ_20451-09-20,תפ_23872-02-19,weapon,3.1343482
תפ_57341-02-23,תפ_62573-05-18,drugs,6.8022585
תפ_19384-05-16,תפח_5551-06-16,weapon,2.300538
תפ_54607-07-19,תפח_54962-08-15,weapon,1.7345842
תפ_41762-12-20,תפ_9179-04-16,weapon,1.9396708
תפ_18397-02-16,תפח_39094-05-12,weapon,2.1967974
תפ_39183-11-13,תפ_9111-02-15,weapon,3.6600888
תפ_46250-11-21,תפ_66893-12-21,weapon,15.864768
תפ_34526-06-18,תפ_4102-11-20,weapon,3.783628
תפ_27780-05-15,תפ_63155-05-23,weapon,3.306193
תפ_12130-05-22,תפ_5775-02-18,drugs,5.053787
תפ_32227-11-20,תפ_59260-03-16,weapon,4.681035
תפ_51306-12-18,תפ_53715-12-15,weapon,3.694003
תפ_16540-08-21,תפ_52165-12-17,drugs,3.5548263
תפ_24044-06-22,תפ_30617-02-22,weapon,5.634531
תפ_50809-07-17,תפ_66319-05-20,weapon,3.9302008
תפ_24350-06-23,תפ_9264-02-21,weapon,3.287617
תפ_15747-08-22,תפ_48983-06-18,drugs,5.9625926
תפ_25537-07-24,תפ_29216-07-16,drugs,4.3245096
תפ_13142-02-15,תפ_54432-02-17,weapon,3.5738862
תפ_45971-11-13,תפח_30145-08-13,weapon,5.0298376
תפ_31216-01-22,תפ_55035-10-18,weapon,3.109314
תפ_20068-10-22,תפ_54664-10-22,weapon,3.6021917
תפ_48176-01-22,תפח_63773-04-21,weapon,4.7476597
תפ_54083-05-20,תפ_6832-11-23,weapon,3.4470437
תפ_35074-05-17,תפ_65884-10-13,drugs,2.8359692
תפ_23282-05-17,תפ_34792-10-18,drugs,6.4432425
תפ_27294-04-19,תפ_39500-07-20,weapon,4.079753
תפ_395-05-17,תפ_66310-07-17,weapon,5.4728456
תפ_17948-09-17,תפ_30003-03-22,weapon,0.42890468
תפ_43525-01-21,תפ_69278-05-18,drugs,5.6122556
תפ_56900-11-18,תפ_58061-02-19,weapon,7.435554
תפ_41967-08-17,תפ_42697-05-18,weapon,3.152268
תפ_38368-09-21,תפ_40536-10-20,weapon,4.5920753
תפ_39998-08-15,תפ_40450-09-15,weapon,4.3838573
תפ_52390-06-19,תפ_68389-07-20,weapon,4.7348
תפ_12154-12-14,תפ_32339-12-19,weapon,5.2699575
תפ_2330-02-20,תפ_37495-01-20,drugs,4.286453
תפ_28615-08-17,תפ_64941-05-17,weapon,4.329228
תפ_19821-02-17,תפ_19908-10-21,weapon,2.2931738
תפ_21284-10-19,תפ_64711-01-19,drugs,11.570552
תפ_26478-04-22,תפ_70062-03-23,weapon,3.9516826
תפ_10300-06-20,תפ_41754-05-22,weapon,5.758768
תפ_20538-11-17,תפ_47304-02-18,drugs,5.5407424
תפ_1580-11-23,תפ_63355-02-23,weapon,8.524836
תפ_1516-10-16,תפ_16541-01-21,weapon,10.0798855
תפ_23328-12-22,תפ_64581-08-23,weapon,3.2837718
תפ_51209-04-23,תפ_63355-02-23,weapon,5.192318
תפ_46173-08-15,תפ_50860-02-20,drugs,3.836656
תפ_28100-07-20,תפ_398-09-16,weapon,4.017275
תפ_35865-07-17,תפ_52567-05-23,drugs,3.7747786
תפ_33009-05-16,תפ_41600-02-21,weapon,3.4683473
תפ_18013-01-15,תפ_45597-11-14,weapon,4.9471045
תפ_15744-02-20,תפ_7626-04-20,weapon,1.2287573
תפ_28544-01-21,תפ_52205-06-22,drugs,3.9836152
תפ_7108-02-16,תפ_9179-04-16,weapon,6.982562
תפ_31498-01-16,תפ_3531-12-13,weapon,2.1205826
תפ_33726-11-21,תפ_63642-12-18,weapon,10.9232
תפ_34938-09-18,תפ_57220-05-15,weapon,1.8836375
תפ_2599-09-17,תפ_30197-04-17,drugs,4.9619417
