verdict_1,verdict_2,domain,similarity_score
תפ_26702-01-23,תפ_5275-07-21,weapon,3.8028915
תפ_13-05-32,תפ_28615-08-17,weapon,5.2462106
תפ_61158-05-20,תפח_17033-01-22,weapon,4.4237504
תפ_46379-02-21,תפ_6415-10-23,weapon,2.331417
תפ_25537-07-24,תפ_62573-05-18,drugs,5.693537
תפ_18833-05-13,תפ_29898-02-14,weapon,15.109545
תפ_25546-11-23,תפח_2690-09-19,weapon,4.117451
תפ_46108-06-20,תפ_61452-02-16,weapon,6.3226733
תפ_3910-02-23,תפ_51663-11-23,weapon,3.1994815
תפ_14885-06-24,תפ_34938-09-18,weapon,1.6176882
תפ_38883-05-22,תפ_57729-11-19,weapon,7.8458242
תפ_32339-12-19,תפ_66542-05-20,weapon,9.735974
תפ_12540-12-18,תפ_15387-01-21,weapon,2.3573215
תפ_4102-11-20,תפ_63355-02-23,weapon,5.7703233
תפ_10180-01-24,תפ_40082-02-22,weapon,4.0850873
תפ_20770-11-22,תפ_2724-08-19,weapon,4.07359
תפ_14115-07-19,תפ_3002-09-20,weapon,5.036407
תפ_21280-11-18,תפ_37551-01-16,drugs,8.925122
תפ_1057-05-15,תפ_4632-02-22,drugs,6.8445163
תפ_10180-01-24,תפ_9632-08-23,weapon,7.4029694
תפ_28100-07-20,תפ_31842-04-21,weapon,1.9417334
תפ_182-11-12,תפ_56149-01-15,weapon,3.09176
תפ_1589-02-16,תפ_9179-04-16,weapon,5.80927
תפ_17474-08-14,תפ_52077-12-20,weapon,2.7709112
תפ_40082-02-22,תפ_55035-10-18,weapon,3.6744478
תפ_64941-05-17,תפ_7108-02-16,weapon,4.0724573
תפ_19821-02-17,תפ_59067-10-21,weapon,3.7362669
תפ_30433-06-22,תפ_43009-08-20,weapon,4.3001313
תפ_40922-11-15,תפ_50998-03-23,weapon,11.940123
תפ_19759-07-21,תפח_39587-07-21,weapon,3.8856676
תפ_17701-07-21,תפ_7089-08-23,weapon,4.3255553
ת_פ_24817-06-10,תפ_31498-01-16,weapon,2.564733
תפ_2599-09-17,תפ_50059-04-15,drugs,3.0327191
תפ_32227-11-20,תפ_34737-09-21,weapon,4.4516735
תפ_20477-02-20,תפ_31249-06-14,weapon,2.0529778
תפ_13704-12-23,תפ_39953-08-24,drugs,6.15789
תפ_10347-10-23,תפ_44169-08-22,weapon,2.1551201
תפ_54327-08-20,תפ_54845-01-19,drugs,5.1087275
תפ_30327-02-21,תפ_54202-12-21,weapon,9.301734
תפ_12158-04-23,תפח_866-07-14,weapon,2.6168456
תפ_26087-05-16,תפ_68389-07-20,weapon,4.8027725
תפ_1410-03-24,תפ_52848-09-22,weapon,2.9838588
תפ_13995-12-22,תפ_28787-04-22,weapon,4.4910836
תפ_28744-03-21,תפ_60429-12-21,weapon,9.854628
תפ_38687-04-20,תפ_60429-12-21,weapon,5.5716357
תפ_13481-02-13,תפ_18689-01-17,weapon,4.152338
תפ_56900-11-18,תפ_61158-05-20,weapon,3.307193
תפ_16651-01-24,תפ_59804-01-17,weapon,3.5119567
תפ_27986-11-22,תפ_63100-02-24,weapon,3.2963023
תפ_1106-03-18,תפח_30145-08-13,weapon,2.1985269
תפ_52964-03-22,תפ_60429-12-21,weapon,7.2982516
תפ_39345-03-20,תפ_50474-09-22,weapon,4.723027
תפ_30003-03-22,תפ_38687-04-20,weapon,4.3645015
תפח_15217-03-19,תפח_4986-04-11,weapon,2.0670538
תפ_25835-05-18,תפ_3818-01-24,drugs,7.240753
תפ_28736-03-20,תפ_37468-09-16,drugs,7.667336
תפ_39193-12-15,תפ_57474-07-15,weapon,12.40117
תפ_22338-06-09,תפ_63355-02-23,weapon,1.9420688
תפ_11370-07-16,תפ_25934-06-19,drugs,0.58071005
תפ_17137-11-21,תפ_31216-01-22,weapon,2.388836
תפ_30015-07-16,תפ_41775-01-11,weapon,1.8480356
תפ_3742-07-18,תפח_39094-05-12,weapon,2.9805956
תפ_43338-05-16,תפ_6153-02-21,weapon,4.7514157
תפ_21009-03-15,תפ_9968-05-16,weapon,4.169207
תפ_19214-08-15,תפ_33888-10-14,drugs,3.1875455
תפ_27961-04-18,תפ_46315-12-23,drugs,4.714328
תפ_48621-05-22,תפ_73275-01-23,weapon,7.0349073
תפ_51306-12-18,תפ_7626-04-20,weapon,1.2619563
תפ_27685-11-15,תפח_17033-01-22,weapon,4.1901217
תפ_51306-12-18,תפ_522-05-17,weapon,9.516623
תפ_18689-01-17,תפ_46550-12-16,weapon,4.277478
תפ_18484-07-23,תפ_57001-11-21,weapon,5.907097
תפ_45465-11-15,תפ_64941-05-17,weapon,1.5109725
תפ_45971-11-13,תפ_54607-07-19,weapon,5.324472
תפ_10347-10-23,תפ_10650-11-21,weapon,2.6027293
תפ_7086-04-23,תפ_7420-05-19,drugs,6.440173
תפ_19908-10-21,תפ_51209-04-23,weapon,2.1777992
תפ_12743-08-22,תפ_22417-12-21,weapon,4.11402
תפ_43597-08-21,תפ_50556-08-17,weapon,5.124078
תפ_11167-01-23,תפ_31228-01-22,weapon,5.536785
תפ_43597-08-21,תפ_62062-06-20,weapon,3.4389615
תפ_36091-07-15,תפ_8254-02-20,weapon,3.4020073
תפ_31862-05-13,תפח_34398-05-11,weapon,2.2685852
תפ_42991-05-16,תפ_9264-02-21,weapon,3.9673069
תפ_13153-08-15,תפח_53698-03-17,weapon,2.803814
תפ_34694-09-21,תפ_53715-12-15,weapon,3.0920744
תפ_1106-03-18,תפ_50556-08-17,weapon,3.191314
תפ_20482-10-16,תפ_52569-05-16,drugs,6.166778
תפ_1990-11-22,תפ_72132-02-19,drugs,1.7335818
תפ_20387-03-23,תפ_45597-11-14,weapon,3.5774863
תפ_11370-07-16,תפ_46786-01-23,drugs,3.6895282
תפ_49734-12-22,תפח_30145-08-13,weapon,4.1818275
תפ_12615-11-21,תפ_1363-04-22,weapon,5.456235
תפ_19741-04-17,תפ_30669-04-15,weapon,2.6483393
תפ_26210-11-21,תפ_6968-02-22,weapon,3.3373637
תפ_70166-03-23,תפ_7089-08-23,weapon,2.4967575
תפ_24361-06-21,תפ_63953-01-24,weapon,0.24748422
תפ_12158-04-23,תפ_21139-04-17,weapon,4.648936
תפ_12213-10-16,תפ_40450-09-15,weapon,1.7682853
תפ_44540-10-20,תפ_65302-03-22,drugs,11.996735
תפ_54826-08-16,תפ_64711-01-19,drugs,7.7597117
תפ_27277-01-15,תפ_4102-11-20,weapon,3.181679
תפ_51473-05-20,תפ_56677-02-23,weapon,2.7134404
תפ_45012-03-20,תפ_7696-05-20,drugs,0.0
תפ_24044-06-22,תפ_46250-11-21,weapon,5.5908494
תפ_63303-06-22,תפח_17033-01-22,weapon,4.545731
תפ_18484-07-23,תפח_52360-06-20,weapon,2.9074357
תפ_29529-07-20,תפ_9264-02-21,weapon,11.808858
תפ_3986-06-22,תפ_63303-06-22,weapon,3.144196
תפ_41762-12-20,תפ_41775-01-11,weapon,5.316979
תפ_14963-02-23,תפ_43525-01-21,drugs,4.3570466
תפ_2058-09-17,תפ_52848-09-22,weapon,3.614111
תפ_44862-06-20,תפ_983-05-15,weapon,4.3585925
תפ_59804-01-17,תפ_59812-02-16,weapon,3.517949
תפ_13301-07-18,תפ_52000-02-15,weapon,1.2415462
תפ_65260-11-15,תפ_8483-03-16,drugs,9.362293
תפ_35299-09-23,תפ_40063-03-18,drugs,3.3979201
תפ_18833-05-13,תפ_4411-07-19,weapon,2.2850938
תפ_17474-08-14,תפ_17707-04-14,weapon,3.449589
תפ_17137-11-21,תפ_189-01-16,weapon,4.5028243
תפ_20733-12-22,תפ_30575-03-20,weapon,3.5419674
תפ_36982-03-18,תפ_51228-09-11,weapon,2.2206995
תפ_3772-01-16,תפ_51306-12-18,weapon,4.7172885
תפ_34938-09-18,תפח_34989-04-17,weapon,2.182665
תפ_21284-10-19,תפ_37468-09-16,drugs,11.982768
תפ_1197-11-21,תפ_47304-02-18,drugs,4.5288253
תפ_41276-06-17,תפ_52223-10-23,weapon,3.6933687
תפ_2058-09-17,תפ_61759-02-19,weapon,4.822382
תפ_33024-01-18,תפ_36831-09-13,drugs,0.112384155
תפ_50626-09-22,תפ_70373-03-23,weapon,11.273073
תפ_17766-12-20,תפ_39500-07-20,weapon,2.4339893
תפ_70111-03-23,תפח_31041-04-13,weapon,4.009718
תפ_1580-11-23,תפ_41952-02-22,weapon,3.3783116
תפ_2077-10-23,תפ_25053-07-24,weapon,2.841753
תפ_15587-10-21,תפ_59970-03-19,drugs,8.625605
תפ_69941-03-23,תפ_70166-03-23,weapon,7.604182
תפ_20387-03-23,תפ_31862-05-13,weapon,3.5075536
תפ_60454-06-16,תפ_7027-07-19,drugs,9.066457
תפ_42156-05-22,תפ_65302-03-22,drugs,9.1731825
תפ_51797-01-21,תפ_686-05-21,drugs,1.3905275
תפ_19384-05-16,תפ_34737-09-21,weapon,5.0291877
תפ_10171-06-22,תפ_59464-09-23,weapon,1.3885351
תפ_19821-02-17,תפ_2724-08-19,weapon,1.4503012
תפ_11843-03-20,תפ_68763-07-20,weapon,5.431625
תפ_13048-04-21,תפ_31419-11-20,drugs,7.4004726
תפ_3531-12-13,תפ_48367-11-11,weapon,4.9914427
תפ_37551-01-16,תפ_5649-09-21,drugs,5.608334
תפ_27929-03-19,תפ_51199-04-23,weapon,2.195723
תפ_50059-04-15,תפ_50970-11-21,drugs,5.480858
תפ_13749-03-17,תפ_17023-12-18,drugs,0.6305082
תפ_41967-08-17,תפ_69158-11-16,weapon,2.875375
תפ_13502-02-12,תפ_33928-09-12,weapon,10.908071
תפ_31498-01-16,תפ_51306-12-18,weapon,3.1719964
תפ_38883-05-22,תפ_70062-03-23,weapon,3.5683825
תפ_26478-04-22,תפ_48176-01-22,weapon,9.773695
תפ_33928-09-12,תפ_34197-11-12,weapon,16.00862
תפ_1589-02-16,תפ_30340-08-20,weapon,5.1399293
תפ_23328-12-22,תפ_7813-06-22,weapon,5.1325893
תפ_24822-01-21,תפח_17033-01-22,weapon,4.0283103
תפ_45095-04-16,תפ_57283-05-21,weapon,4.828384
תפ_21813-09-16,תפ_50330-07-18,weapon,2.6792312
תפ_29216-07-16,תפ_59971-01-17,drugs,8.93366
תפ_19821-02-17,תפ_53496-03-18,weapon,2.5989945
תפ_26565-12-20,תפ_35186-03-18,weapon,3.3404815
עפ_6029-03,תפ_57425-01-22,drugs,6.409833
תפ_1197-11-21,תפ_26032-04-14,drugs,4.6565976
תפ_31862-05-13,תפ_40634-03-20,weapon,1.3098056
תפ_21813-09-16,תפ_68096-11-21,weapon,4.2673216
תפ_24822-01-21,תפ_35397-07-21,weapon,3.5147557
תפ_5911-11-16,תפ_65884-10-13,drugs,5.00018
תפ_19610-08-21,תפ_41952-02-22,weapon,2.94836
תפ_45228-07-16,תפ_52091-02-20,weapon,5.5966697
תפ_3013-04-18,תפ_53496-03-18,weapon,3.2088587
תפ_28107-06-20,תפ_50774-11-15,drugs,16.08415
תפ_43084-09-20,תפ_49932-08-21,drugs,4.5253334
תפ_1516-10-16,תפ_32339-12-19,weapon,4.208777
תפ_14044-03-20,תפ_41775-01-11,weapon,5.7396293
תפ_17856-11-21,תפ_33337-07-23,weapon,4.019118
תפ_1641-04-19,תפ_61452-02-16,weapon,6.1254783
תפ_52355-03-22,תפ_70111-03-23,weapon,9.290441
תפ_23836-05-13,תפ_28107-06-20,drugs,7.1390047
תפ_1589-02-16,תפ_61106-05-20,weapon,3.2150853
תפ_46250-11-21,תפ_57283-05-21,weapon,4.7596874
תפ_20538-11-17,תפ_21339-07-21,drugs,7.00606
תפ_25537-07-24,תפ_38014-02-22,drugs,6.3448863
תפ_22021-09-22,תפ_47757-02-18,drugs,5.3415575
תפ_18689-01-17,תפ_36698-12-18,weapon,2.3181791
תפ_12834-03-18,תפ_44415-01-17,drugs,3.7405543
תפ_35364-01-18,תפ_41762-12-20,weapon,2.6190896
תפ_18039-10-21,תפ_26210-11-21,weapon,4.2818947
תפ_17766-12-20,תפ_17860-01-19,weapon,3.417438
תפ_19384-05-16,תפ_9873-02-17,weapon,5.0801816
תפ_59812-02-16,תפ_60765-03-22,weapon,5.466466
תפ_38193-11-23,תפ_41832-08-24,weapon,9.370078
תפ_43085-06-21,תפ_50916-06-16,weapon,7.214841
תפ_28715-03-22,תפ_70111-03-23,weapon,3.7467113
תפ_11843-03-20,תפ_52479-01-18,weapon,3.6182125
תפ_52504-10-20,תפ_69278-05-18,drugs,12.8057375
תפ_1847-05-14,תפ_25624-03-22,weapon,4.7009635
עפ_6029-03,תפ_70374-11-20,drugs,5.764174
תפ_17081-12-16,תפ_17410-08-13,drugs,4.66232
תפ_57914-10-13,תפ_68389-07-20,weapon,2.2525387
תפ_60429-12-21,תפ_7813-06-22,weapon,3.5285418
תפ_12606-07-22,תפ_23075-10-23,weapon,3.395941
תפ_40932-03-18,תפח_15217-03-19,weapon,3.2854679
תפ_34792-10-18,תפ_57425-01-22,drugs,7.752185
תפ_14044-03-20,תפ_22338-06-09,weapon,1.1805859
תפ_13-05-32,תפ_32227-11-20,weapon,5.083905
תפ_22297-11-20,תפ_57914-10-13,weapon,1.2214491
תפ_17916-05-19,תפ_34027-04-18,weapon,2.8437145
תפ_1580-11-23,תפ_39808-05-23,weapon,4.3004937
תפ_17023-12-18,תפ_26792-04-16,drugs,12.536521
תפ_17057-08-20,תפ_52790-03-18,weapon,1.6943886
תפ_31498-01-16,תפ_39183-11-13,weapon,1.6485509
תפ_49932-08-21,תפ_5775-02-18,drugs,3.518743
תפ_18327-09-22,תפ_6985-07-22,weapon,5.3090777
תפ_16651-01-24,תפ_7108-02-16,weapon,3.7364078
תפ_50998-12-18,תפ_62092-06-16,drugs,12.494535
תפ_27986-11-22,תפ_56328-06-22,weapon,6.3810554
תפ_30575-03-20,תפ_41775-01-11,weapon,2.4940317
תפ_29529-07-20,תפח_30145-08-13,weapon,2.1099072
תפ_11017-08-14,תפ_47757-02-18,drugs,7.791344
תפ_33420-12-20,תפ_53715-12-15,weapon,2.627132
תפ_13142-02-15,תפ_17916-05-19,weapon,4.3920903
תפ_28148-07-20,תפ_41276-06-17,weapon,2.9454696
תפ_12606-07-22,תפ_41599-03-22,weapon,4.4147573
תפ_54202-01-23,תפ_69158-11-16,weapon,2.3665051
תפ_17766-12-20,תפ_19384-05-16,weapon,8.228584
תפ_39998-08-15,תפ_45432-11-15,weapon,5.034007
תפ_27929-03-19,תפ_6153-02-21,weapon,5.530501
תפ_34353-03-17,תפ_52567-05-23,drugs,7.7720075
תפ_23872-02-19,תפ_35186-03-18,weapon,11.274701
תפ_28100-07-20,תפ_51088-03-21,weapon,4.0647864
תפ_29772-11-13,תפ_59967-01-13,weapon,8.730586
תפ_25835-05-18,תפ_25934-06-19,drugs,2.470874
תפ_44862-06-20,תפ_56149-01-15,weapon,3.6942515
תפ_37696-03-23,תפ_6929-10-15,drugs,9.1334505
תפ_1990-11-22,תפ_47168-03-18,drugs,3.8997931
תפ_3384-12-23,תפ_7617-07-23,weapon,4.4222245
תפ_27685-11-15,תפ_59067-10-21,weapon,4.2286053
תפ_21678-03-18,תפ_25137-02-20,drugs,3.3757691
תפ_45433-09-17,תפ_47474-01-14,drugs,0.0
תפ_57498-03-19,תפ_58511-01-20,weapon,5.207556
תפ_21594-06-16,תפ_21813-09-16,weapon,3.0336406
תפ_12834-03-18,תפ_34787-05-20,drugs,5.496447
תפ_3531-12-13,תפ_66319-05-20,weapon,3.3597035
תפ_1838-02-16,תפ_29832-08-15,drugs,3.7507217
תפ_32882-09-21,תפ_33420-12-20,weapon,2.2011096
תפ_32775-09-23,תפ_53669-03-22,weapon,6.859047
תפ_54432-02-17,תפ_56900-11-18,weapon,0.4162483
תפ_182-11-12,תפ_34557-12-11,weapon,2.7332404
תפ_12743-08-22,תפ_182-11-12,weapon,4.645753
תפ_10650-11-21,תפ_59067-10-21,weapon,5.4499426
תפ_45228-07-16,תפ_5085-07-17,weapon,3.6646307
תפ_19835-04-13,תפ_66893-12-21,weapon,2.1779845
תפ_17856-11-21,תפ_38687-04-20,weapon,6.805383
תפ_19821-02-17,תפ_43643-10-15,weapon,2.9172113
תפ_40932-03-18,תפ_49212-08-19,weapon,1.8718104
תפ_31419-11-20,תפ_34197-11-21,drugs,7.051538
תפ_45965-07-16,תפ_52091-02-20,weapon,3.2860987
תפ_13301-07-18,תפ_395-05-17,weapon,12.62846
תפ_17618-11-13,תפ_18833-05-13,weapon,10.706854
תפ_50860-02-20,תפ_52165-12-17,drugs,1.4181947
תפ_27961-04-18,תפ_44181-01-17,drugs,5.7055807
תפ_7420-05-19,תפ_7926-08-19,drugs,6.8461924
תפ_28234-05-21,תפ_43394-11-19,drugs,4.7726245
תפ_52848-09-22,תפ_63953-01-24,weapon,0.38962945
תפ_1139-06-23,תפ_30966-07-22,weapon,2.6450973
תפ_31746-10-22,תפ_33439-01-21,drugs,7.206315
תפ_522-05-17,תפח_55639-05-17,weapon,4.4475965
תפ_32227-11-20,תפ_43643-10-15,weapon,4.571586
תפ_13632-08-17,תפ_9179-04-16,weapon,3.1607902
תפ_1108-05-15,תפ_61841-07-22,weapon,4.137611
תפ_45055-01-22,תפ_824-06-17,drugs,4.162509
תפ_25934-06-19,תפ_62573-05-18,drugs,3.5670846
תפ_32227-11-20,תפ_5000-12,weapon,4.362237
תפ_20733-12-22,תפ_62279-07-22,weapon,6.19631
תפ_4411-07-19,תפ_50148-01-14,weapon,7.537205
תפ_13632-08-17,תפ_7108-02-16,weapon,5.5372076
תפ_17919-01-15,תפ_32882-09-21,weapon,3.3861816
תפ_22417-12-21,תפ_49734-12-22,weapon,2.2645354
תפ_1139-06-23,תפ_13471-01-22,weapon,5.3794703
תפ_2058-09-17,תפ_45713-07-17,weapon,1.5716383
תפ_26210-11-21,תפ_52789-09-22,weapon,6.486235
תפ_26478-04-22,תפ_27780-05-15,weapon,7.2591224
תפ_18210-05-23,תפ_41832-08-24,weapon,4.2670574
תפ_27277-01-15,תפ_46550-12-16,weapon,3.6521869
תפ_41967-08-17,תפ_64689-11-15,weapon,3.9913414
תפ_20451-09-20,תפ_57965-03-15,weapon,3.558571
תפ_19384-05-16,תפ_70166-03-23,weapon,7.097363
תפ_189-01-16,תפ_34526-06-18,weapon,3.422326
תפ_16161-04-21,תפ_66319-05-20,weapon,7.5833406
תפ_20477-02-20,תפ_59804-01-17,weapon,5.02031
תפ_21813-09-16,תפ_65378-12-19,weapon,6.7791514
תפ_50809-07-17,תפ_57474-07-15,weapon,6.2062063
תפ_13301-07-18,תפ_50716-11-19,weapon,3.2269402
תפ_28787-04-22,תפ_50330-07-18,weapon,3.9462242
תפ_2058-09-17,תפ_31249-06-14,weapon,2.0157876
תפ_1631-01-22,תפ_18013-01-15,weapon,5.9917808
תפ_7696-05-20,תפ_7867-04-22,drugs,0.17378564
תפ_13154-01-18,תפ_19384-05-16,weapon,2.5015538
תפ_54607-07-19,תפ_66893-12-21,weapon,2.667402
תפ_51306-12-18,תפח_2690-09-19,weapon,4.8500533
תפ_40327-10-19,תפ_46548-03-17,drugs,6.092238
תפ_49376-01-24,תפ_7696-05-20,drugs,0.0
תפ_13301-07-18,תפ_23537-02-14,weapon,3.3880622
תפ_40118-06-21,תפ_49734-12-22,weapon,1.9633971
תפ_46930-03-22,תפ_48978-07-21,weapon,4.131688
תפ_45432-11-15,תפ_61299-12-19,weapon,2.9619033
תפ_52390-06-19,תפ_66319-05-20,weapon,9.207732
תפ_45965-07-16,תפ_56762-03-21,weapon,1.238927
תפ_33009-05-16,תפ_522-05-17,weapon,1.6969631
תפ_32907-12-20,תפ_43597-08-21,weapon,5.671854
תפ_35116-09-24,תפ_35342-09-23,drugs,15.732664
תפ_59274-02-22,תפ_6316-09-20,drugs,9.750081
תפ_4612-07-22,תפ_52789-09-22,weapon,5.9809976
תפ_4248-06-16,תפ_51523-10-17,weapon,2.7443297
תפ_30966-07-22,תפ_51209-04-23,weapon,2.963933
תפ_13632-08-17,תפ_9873-02-17,weapon,3.1226737
תפ_13718-09-16,תפ_16826-04-18,drugs,15.209735
תפ_3384-12-23,תפ_7626-04-20,weapon,1.2384282
תפ_26417-03-17,תפ_40011-04-14,weapon,3.3332186
תפ_16779-09-22,תפ_54202-01-23,weapon,3.7381563
תפ_14615-05-21,תפ_49401-08-15,drugs,17.285131
תפ_23328-12-22,תפ_54664-10-22,weapon,3.6542099
תפ_24548-06-13,תפ_31218-10-14,weapon,1.2529056
תפ_11167-01-23,תפ_31216-01-22,weapon,5.7311
תפ_18689-01-17,תפ_44380-08-16,weapon,2.015151
תפ_13632-08-17,תפ_45456-12-21,weapon,4.664161
תפ_34108-01-23,תפ_47640-06-18,drugs,17.069242
תפ_18397-02-16,תפ_41967-08-17,weapon,1.4804724
תפ_28148-07-20,תפ_43338-05-16,weapon,1.9018805
תפ_27986-11-22,תפ_48057-03-21,weapon,2.5965996
תפ_11017-08-14,תפ_43794-10-18,drugs,0.9583481
תפ_41876-08-23,תפ_8900-11-22,drugs,0.0
תפ_1178-06-21,תפ_31216-01-22,weapon,2.9569871
תפ_59804-01-17,תפח_34989-04-17,weapon,1.5330418
תפ_11104-07-19,תפ_40450-09-15,weapon,2.6399534
תפ_19908-10-21,תפ_50330-07-18,weapon,1.703594
תפ_11701-02-20,תפ_47757-02-18,drugs,1.9138299
תפ_1580-11-23,תפ_70062-03-23,weapon,3.522794
תפ_21471-09-22,תפ_30039-04-20,drugs,11.887314
תפ_24215-06-13,תפ_4411-07-19,weapon,5.1851788
תפ_24634-04-23,תפ_52355-03-22,weapon,9.818274
תפ_41775-01-11,תפ_53715-12-15,weapon,1.2510056
תפ_1118-10-18,תפ_40922-11-15,weapon,4.288114
תפ_1641-04-19,תפ_371-10-15,weapon,4.440336
תפ_13-05-32,תפ_20477-02-20,weapon,1.6911609
תפ_43643-10-15,תפ_68389-07-20,weapon,5.3934546
תפ_25631-03-22,תפ_30350-12-20,weapon,5.7320747
תפ_37551-01-16,תפ_38531-11-18,drugs,3.5935962
תפ_44540-10-20,תפ_71059-03-19,drugs,6.3125877
תפ_19827-06-15,תפ_5911-11-16,drugs,4.9487276
תפ_29216-07-16,תפ_4435-07-19,drugs,11.693174
תפ_45713-07-17,תפ_53239-10-21,weapon,1.5007241
תפ_1294-04-22,תפ_1589-02-16,weapon,2.4848897
תפ_17655-10-22,תפ_45226-12-22,weapon,6.0538206
תפ_1363-04-22,תפ_42197-05-22,weapon,3.083433
תפ_15263-09-18,תפ_43794-10-18,drugs,5.8214107
תפ_40118-06-21,תפח_17865-11-21,weapon,0.7702013
תפח_34398-05-11,תפח_39094-05-12,weapon,5.8712564
תפ_395-05-17,תפ_44381-05-20,weapon,4.2929707
תפ_31811-03-21,תפ_53715-12-15,weapon,2.4334152
תפ_19272-12-19,תפ_62597-10-17,weapon,6.8867636
תפ_52504-10-20,תפ_8444-04-23,drugs,4.1736293
תפ_17642-11-20,תפ_33040-09-24,drugs,0.39285755
תפ_27277-01-15,תפ_35364-01-18,weapon,3.5227737
תפ_23872-02-19,תפח_17033-01-22,weapon,3.5609896
תפ_11739-03-21,תפ_33916-02-22,drugs,3.426766
תפ_57965-03-15,תפ_9968-05-16,weapon,6.6681576
תפ_24548-06-13,תפ_5000-12,weapon,2.7575707
תפ_30003-03-22,תפ_45456-12-21,weapon,3.6880803
תפ_31467-07-14,תפ_57914-10-13,weapon,4.1857495
תפ_13481-02-13,תפ_59804-01-17,weapon,6.223211
תפ_45480-02-19,תפ_52785-01-20,drugs,0.3205763
תפ_30538-02-19,תפ_66982-09-16,drugs,0.46701476
תפ_28954-08-20,תפ_54676-12-22,drugs,2.2918003
תפ_16161-04-21,תפ_70062-03-23,weapon,9.546792
תפ_3526-04-21,תפ_53375-03-18,drugs,0.3442248
תפ_1175-08-21,תפ_42543-06-14,drugs,1.2619537
תפ_1506-02-24,תפ_65763-12-19,drugs,9.417596
תפ_12143-06-20,תפ_57425-01-22,drugs,4.4838347
תפ_15972-06-20,תפ_45937-12-18,drugs,1.2731954
תפ_46379-02-21,תפ_808-06-16,weapon,5.103453
תפ_18957-11-20,תפ_32907-12-20,weapon,3.0494812
תפ_23513-03-14,תפח_1307-09-13,weapon,2.2517278
תפ_23075-10-23,תפ_54132-03-21,weapon,4.9383707
תפ_1294-04-22,תפ_1410-03-24,weapon,4.392444
תפ_24420-01-20,תפ_50556-08-17,weapon,3.0445824
תפ_32227-11-20,תפ_59812-02-16,weapon,3.9984565
תפ_24748-11-21,תפ_48978-07-21,weapon,1.8140014
תפ_12411-02-21,תפ_17856-11-21,weapon,9.569155
תפ_37104-06-22,תפ_59067-10-21,weapon,7.70468
תפ_51209-04-23,תפ_61118-07-23,weapon,4.1701956
תפ_1294-04-22,תפ_6968-01-24,weapon,5.4845915
תפ_27277-01-15,תפ_6904-12-14,weapon,5.345977
תפ_47276-02-22,תפ_52848-09-22,weapon,2.4152164
תפ_17415-10-21,תפ_18846-06-20,drugs,2.031134
תפ_13153-08-15,תפ_68763-07-20,weapon,3.2407794
תפ_40313-09-15,תפ_52789-09-22,weapon,2.979202
תפ_31842-04-21,תפ_57283-05-21,weapon,2.4400916
תפ_61452-12-22,תפ_8254-02-20,weapon,2.8288774
תפ_21503-07-23,תפ_2275-06-17,drugs,4.9724803
תפ_18210-05-23,תפ_51199-04-23,weapon,5.4152193
תפ_24548-06-13,תפ_57474-07-15,weapon,2.74973
תפ_3013-04-18,תפ_4133-01-20,weapon,2.435359
תפ_10300-06-20,תפ_30433-06-22,weapon,3.5248163
תפ_49212-08-19,תפ_52789-09-22,weapon,1.1444763
תפ_37722-09-23,תפ_52789-09-22,weapon,14.257142
תפ_27277-01-15,תפ_36698-12-18,weapon,4.736861
תפ_30015-07-16,תפ_40256-11-14,weapon,4.0671563
תפ_23872-02-19,תפ_41694-03-20,weapon,4.8976817
תפ_40932-03-18,תפ_46930-03-22,weapon,6.06525
תפ_14044-03-20,תפ_4475-11-18,weapon,4.9923444
תפ_29707-03-22,תפ_42361-08-23,drugs,0.5976463
תפ_44862-06-20,תפ_60429-12-21,weapon,3.6671002
תפ_17030-02-22,תפ_49344-11-23,weapon,3.0858338
תפ_23253-12-15,תפ_45965-07-16,weapon,2.0332313
תפ_31842-04-21,תפ_38687-04-20,weapon,1.5810025
תפ_43597-08-21,תפ_45713-07-17,weapon,7.4219875
תפ_40932-03-18,תפ_41271-08-14,weapon,3.037598
תפ_17856-11-21,תפ_6985-07-22,weapon,6.786116
תפ_23872-02-19,תפ_40922-11-15,weapon,11.737247
תפ_22526-02-21,תפ_4795-12-17,weapon,0.846261
תפ_16541-01-21,תפ_35227-05-17,weapon,3.6691918
תפ_42164-10-19,תפ_66306-03-19,drugs,1.3343189
תפ_49212-08-19,תפח_26879-11-12,weapon,0.96473944
תפ_17916-05-19,תפ_55670-06-17,weapon,2.6890028
תפ_42697-05-18,תפ_61106-05-20,weapon,5.611646
תפ_60820-07-14,תפ_9873-02-17,weapon,4.9292207
תפ_41600-02-21,תפ_63328-04-21,weapon,5.612942
תפ_30015-07-16,תפ_69941-03-23,weapon,4.663656
תפ_52145-01-20,תפ_59971-01-17,drugs,0.48889792
תפ_17260-12-23,תפ_23872-02-19,weapon,4.5003767
תפ_33420-12-20,תפ_69980-11-20,weapon,1.9068025
תפ_44862-06-20,תפ_70166-03-23,weapon,2.6373942
תפ_10875-12-21,תפ_39345-03-20,weapon,4.5819917
תפ_13270-02-20,תפ_54308-12-18,weapon,2.485855
תפ_55287-02-17,תפ_63413-01-22,drugs,7.2592416
תפ_2058-09-17,תפ_22338-06-09,weapon,1.5771871
תפ_65963-10-21,תפ_68905-01-24,drugs,5.2922926
תפ_1106-03-18,תפ_45432-11-15,weapon,4.401923
