verdict_1,verdict_2,domain,similarity_score
תפ_33605-10-21,תפ_6602-05-13,weapon,80
תפ_25672-10-23,תפ_48057-03-21,weapon,15
תפ_11191-03-24,תפ_59284-06-21,drugs,85
תפ_13704-12-23,תפ_51038-08-23,drugs,35
תפ_63360-04-21,תפ_68763-07-20,weapon,65
תפ_32179-09-21,תפ_61248-02-24,drugs,35
תפ_17707-04-14,תפ_28270-11-15,drugs,35
תפ_26856-05-16,תפ_54838-11-22,drugs,62
תפ_10931-04-24,תפ_13113-07-22,drugs,25
תפ_18421-04-22,תפ_7049-08-20,weapon,65
תפ_14441-01-22,תפ_51663-11-23,weapon,10
תפ_15387-01-21,תפ_33337-07-23,weapon,45
תפ_11197-06-13,תפ_26088-07-13,weapon,30
תפ_52165-12-17,תפ_55185-05-20,drugs,35
תפ_31394-12-15,תפ_38574-12-18,drugs,25
תפ_24088-12-13,תפ_27128-11-14,weapon,0
תפ_26087-05-16,תפ_51306-12-18,weapon,65
תפ_3503-09-20,תפ_65636-05-18,drugs,65
תפ_27961-04-18,תפ_8474-11-18,drugs,35
תפ_25823-12-14,תפ_7311-12-22,weapon,28
תפ_28315-05-23,תפ_8843-02-15,drugs,85
תפ_16595-03-21,תפ_38631-06-20,drugs,80
תפ_38910-11-23,תפ_41803-01-16,drugs,55
תפ_21139-04-17,תפ_65677-11-15,weapon,35
תפ_24379-12-20,תפ_54771-02-16,drugs,30
תפ_14824-12-13,תפ_60226-03-19,weapon,0
תפ_26647-05-17,תפ_56059-07-17,drugs,35
תפ_44422-01-17,תפ_46548-03-17,drugs,25
תפ_63696-02-18,תפק_15805-07-16,drugs,10
תפ_26547-09-21,תפ_59369-03-18,weapon,35
תפ_27295-12-17,תפ_50359-08-19,drugs,25
תפ_15965-12-21,תפ_20796-10-23,drugs,18
תפ_44604-11-22,תפ_50219-07-15,drugs,90
תפ_39520-12-21,תפ_50809-07-17,weapon,55
תפ_21800-08-23,תפ_47874-04-19,drugs,55
תפ_27506-03-21,תפ_68754-10-21,drugs,25
תפ_20538-12-22,תפ_9787-04-14,drugs,35
תפ_25529-12-12,תפ_8442-02-18,drugs,25
תפ_29798-07-16,תפ_47168-03-18,drugs,65
תפ_36187-12-15,תפ_44387-11-19,drugs,35
תפ_4531-05-21,תפח_22343-07-11,weapon,20
תפ_11294-08-22,תפ_23796-08-14,weapon,0
תפ_21923-08-22,תפ_49293-04-21,drugs,35
תפ_34210-08-18,תפ_67009-02-23,drugs,55
תפ_27581-02-13,תפ_60226-03-19,weapon,12
תפ_45994-08-21,תפח_20615-12-22,weapon,75
תפ_17997-06-24,תפ_69797-03-23,weapon,75
תפ_12202-10-14,תפ_9649-10-22,drugs,35
תפ_15974-06-20,תפ_64711-01-19,drugs,5
תפ_3673-04-18,תפק_25089-09-21,drugs,60
תפ_28656-02-22,תפ_36431-04-15,drugs,35
תפ_11740-01-22,תפ_3295-04-18,weapon,25
תפ_52219-06-17,תפ_8450-07-12,weapon,35
תפ_55185-02-20,תפ_68319-11-22,weapon,85
תפ_400-11-23,תפ_58453-07-22,weapon,35
תפ_30310-09-19,תפ_59337-11-23,drugs,85
תפ_23836-05-13,תפ_53884-05-21,drugs,60
תפ_33848-05-14,תפ_61392-09-16,drugs,30
תפ_45539-04-17,תפ_9296-07-22,drugs,40
תפ_10596-12-20,תפ_3503-09-20,drugs,30
תפ_16015-05-21,תפ_33382-01-16,drugs,25
תפ_12130-05-22,תפ_69561-01-23,drugs,35
תפ_10767-02-15,תפ_17642-11-20,drugs,70
תפ_33879-04-16,תפ_61348-11-17,weapon,10
תפ_19410-07-20,תפ_19425-03-21,drugs,25
תפ_20538-12-22,תפ_60803-01-19,drugs,35
תפ_58148-11-14,תפ_8510-09-23,weapon,5
תפ_1169-07-20,תפ_26709-06-14,drugs,55
תפ_28435-02-22,תפ_46903-02-13,drugs,25
תפ_20330-11-23,תפ_36933-03-17,drugs,38
תפ_22804-10-19,תפ_41803-01-16,drugs,55
תפ_10300-06-20,תפ_73275-01-23,weapon,38
תפ_25150-08-23,תפ_48751-01-23,drugs,20
תפ_13502-02-12,תפ_6733-05-15,weapon,0
תפח_39094-05-12,תפח_53498-02-20,weapon,65
תפ_30678-02-22,תפק_70755-06-20,drugs,55
תפח_33100-10-18,תפח_41778-05-11,weapon,45
תפ_12325-09-15,תפ_204-04-16,weapon,35
תפ_1338-12-20,תפ_55654-02-21,drugs,25
תפ_1606-02-24,תפ_25859-10-19,drugs,38
תפ_10788-12-21,תפ_28811-02-18,drugs,35
תפ_40313-09-15,תפ_61299-12-19,weapon,65
תפ_19384-05-16,תפח_1307-09-13,weapon,35
תפ_23749-12-19,תפ_53615-01-19,weapon,38
תפ_32787-10-18,תפח_52360-06-20,weapon,20
תפ_19819-03-23,תפ_59003-05-24,weapon,25
תפ_40602-04-24,תפ_45339-12-20,weapon,68
תפ_54783-11-19,תפ_58215-01-19,drugs,45
תפ_10086-06-18,תפ_27114-03-13,drugs,55
תפ_56588-03-21,תפ_60803-01-19,drugs,75
תפ_15627-03-19,תפ_39998-08-15,weapon,45
תפ_30546-10-23,תפ_60429-12-21,weapon,35
תפ_19269-08-24,תפ_19819-03-23,weapon,25
תפ_16678-03-17,תפ_48976-07-12,drugs,25
תפ_21906-07-18,תפ_52848-09-22,weapon,75
תפ_23659-04-22,תפ_37259-10-15,drugs,70
תפ_1470-07-16,תפ_27470-02-18,drugs,55
תפ_30353-01-23,תפ_76841-01-23,drugs,20
תפ_13667-09-17,תפ_34055-07-13,drugs,35
תפ_26859-10-15,תפ_6474-08-20,weapon,10
תפ_30391-06-20,תפ_6875-02-22,weapon,38
תפ_33932-08-15,תפ_73367-01-19,drugs,75
תפ_30016-09-12,תפ_9873-02-17,weapon,38
תפ_20931-12-20,תפ_906-01-22,drugs,55
תפ_11197-06-13,תפ_31355-10-13,weapon,10
תפ_30974-03-14,תפ_51912-09-23,weapon,70
תפ_52882-04-15,תפ_7629-11-17,drugs,35
תפ_27470-02-18,תפ_4719-02-23,drugs,30
תפ_55187-03-18,תפ_9582-10-20,drugs,35
תפ_12520-08-20,תפ_4029-07-24,weapon,45
תפ_36431-04-15,תפ_53948-11-14,drugs,55
תפ_54257-05-20,תפ_63025-03-15,drugs,10
תפ_4355-10-20,תפ_7544-11-16,weapon,10
תפ_50774-11-15,תפ_50853-02-18,drugs,65
תפ_39299-11-18,תפ_60028-09-23,drugs,30
תפ_11042-06-20,תפ_35121-09-22,weapon,25
תפ_25806-05-22,תפ_375-02-19,drugs,85
תפ_36599-04-15,תפ_65763-12-19,drugs,75
תפ_23253-12-15,תפ_6421-12-11,weapon,38
תפ_39568-06-21,תפ_44642-02-16,drugs,35
תפ_2907-05-16,תפ_56714-06-19,weapon,15
תפ_1316-04-19,תפח_16644-04-16,weapon,25
תפ_18510-10-14,תפ_9264-02-21,drugs,45
תפ_22109-07-14,תפ_39491-09-17,drugs,65
תפ_21712-09-15,תפ_7441-02-20,drugs,5
תפ_51038-02-17,תפ_5683-04-21,weapon,55
תפ_14332-04-20,תפ_21284-10-19,drugs,60
תפ_44460-01-15,תפ_6660-07-15,drugs,30
תפ_15802-04-22,תפ_16446-10-14,weapon,65
תפ_32637-10-10,תפ_42223-07-16,weapon,25
תפ_43694-08-17,תפ_53884-05-21,drugs,75
תפ_45759-12-17,תפ_60057-12-19,drugs,15
תפ_10111-08-17,תפ_41946-07-16,drugs,65
תפ_11392-02-14,תפ_17822-05-15,drugs,18
תפ_40239-09-17,תפ_44404-01-16,drugs,45
תפ_1716-11-22,תפח_39587-07-21,weapon,10
תפ_49472-07-18,תפ_9222-03-23,drugs,65
תפ_29523-10-15,תפ_43195-09-15,drugs,20
תפ_19130-12-21,תפ_22029-03-21,weapon,45
תפ_50754-02-20,תפ_70531-11-19,drugs,15
תפ_17919-01-15,תפ_68368-12-19,weapon,25
תפ_49530-03-15,תפ_998-08-14,weapon,25
תפ_11112-06-13,תפ_45232-07-18,drugs,15
תפ_33040-09-24,תפ_68942-01-19,drugs,15
תפ_47161-08-17,תפ_61087-12-18,weapon,25
תפ_3201-02-19,תפ_67133-03-19,drugs,55
תפ_32156-02-19,תפ_40327-10-19,drugs,35
תפ_39214-12-15,תפ_62318-07-17,drugs,20
תפ_12401-05-22,תפ_63155-05-23,weapon,65
תפ_24088-12-13,תפ_24906-07-16,weapon,0
תפ_31647-04-18,תפ_56173-02-18,drugs,40
תפ_42533-11-13,תפ_51649-06-24,drugs,25
תפ_16646-09-14,תפ_48751-01-23,drugs,55
תפ_38624-05-24,תפ_52091-02-20,weapon,35
תפ_25351-06-21,תפ_31536-01-20,drugs,45
תפ_31811-03-21,תפ_62238-06-20,weapon,45
תפ_64689-11-15,תפ_7544-11-16,weapon,30
תפ_18039-10-21,תפ_30340-08-20,weapon,25
תפ_11191-03-24,תפ_16312-10-12,drugs,25
תפ_17610-09-15,תפ_46051-06-15,drugs,90
תפ_13140-11-12,תפ_37814-04-17,weapon,55
תפ_36033-05-22,תפ_4606-08-20,drugs,35
תפ_33337-07-23,תפ_51296-08-21,weapon,35
תפ_29566-04-21,תפ_8868-12-21,weapon,5
תפ_13667-09-17,תפ_50693-02-18,drugs,62
תפ_21981-08-16,תפ_60788-01-19,weapon,20
תפ_17137-11-21,תפ_24614-07-23,weapon,55
תפ_14810-04-16,תפ_1578-04-13,weapon,75
תפ_13769-09-17,תפ_51176-10-17,drugs,20
תפ_1057-05-15,תפ_54543-06-21,drugs,35
תפ_10335-07-17,תפ_34334-04-15,drugs,78
תפ_32586-12-23,תפ_40055-03-18,drugs,45
תפ_20068-07-22,תפ_3618-03-23,drugs,35
תפ_3107-09-12,תפ_31837-04-21,drugs,25
תפ_16505-02-18,תפ_49416-04-18,weapon,55
תפ_41751-11-22,תפ_9763-11-19,drugs,75
תפ_14611-12-21,תפ_16794-04-17,drugs,25
תפ_22325-12-13,תפ_38450-09-20,drugs,10
תפ_47987-12-22,תפ_63955-03-17,drugs,45
תפ_15023-05-20,תפ_36546-08-21,drugs,70
תפ_10335-07-17,תפ_62059-03-14,drugs,35
תפ_35904-07-14,תפ_54047-01-13,drugs,15
תפ_10580-03-16,תפ_62333-01-23,drugs,25
תפ_37506-04-24,תפ_47348-11-21,weapon,35
תפ_22206-02-21,תפ_59203-07-17,drugs,65
תפ_2531-11-18,תפ_41262-06-19,drugs,35
תפ_16599-08-18,תפ_45537-07-17,drugs,35
תפ_45593-12-23,תפ_58372-12-14,drugs,25
תפ_30433-06-22,תפ_50031-07-23,weapon,80
תפ_39333-05-22,תפ_66547-03-23,drugs,55
תפ_59464-09-23,תפ_811-04-23,weapon,25
תפ_34399-08-14,תפ_8588-09-18,drugs,65
תפ_55217-12-19,תפ_836-03-14,drugs,30
תפ_33839-04-18,תפ_9210-02-20,drugs,75
תפ_15905-09-18,תפ_57965-03-15,weapon,65
תפ_17919-01-15,תפ_19019-10-16,weapon,25
תפ_21616-12-12,תפ_7419-03-15,drugs,65
תפ_22709-12-21,תפ_44169-08-22,weapon,18
תפ_19988-08-19,תפ_7441-02-20,drugs,10
תפ_27050-03-20,תפ_51663-11-23,weapon,55
תפ_54179-08-22,תפ_8917-06-22,drugs,62
תפ_28916-05-21,תפ_35179-09-14,weapon,0
תפ_1340-10-14,תפ_48281-08-18,drugs,25
תפ_13113-07-22,תפ_3859-05-15,drugs,40
תפ_31812-10-22,תפ_70717-07-24,drugs,40
תפ_16800-01-24,תפ_50360-06-20,drugs,35
תפ_33541-02-20,תפ_60295-03-22,drugs,72
תפ_32659-05-18,תפ_50916-06-16,weapon,25
תפ_30684-06-21,תפ_38368-09-21,weapon,25
תפ_22160-02-14,תפ_53375-03-18,drugs,35
תפ_22325-12-13,תפק_25089-09-21,drugs,15
תפ_1318-11-12,תפ_2717-07-16,drugs,35
תפ_30311-12-17,תפ_67473-10-21,drugs,18
תפ_10823-06-17,תפ_30618-02-18,drugs,15
תפ_4764-08-22,תפ_7089-08-23,weapon,25
תפ_30310-09-23,תפ_45160-04-24,drugs,25
תפ_12202-10-14,תפ_47302-02-13,drugs,45
תפ_12550-01-15,תפ_24788-12-19,drugs,55
תפ_60057-12-19,תפ_9056-06-12,drugs,45
תפ_40892-01-24,תפ_60183-03-21,drugs,35
תפ_15054-05-15,תפ_412-10-16,drugs,65
תפ_31647-04-18,תפ_3618-03-23,drugs,35
תפ_106-12,תפ_54543-06-21,drugs,35
תפ_14976-07-22,תפ_31228-01-22,weapon,30
תפ_35986-05-18,תפ_7568-04-14,drugs,25
תפ_47276-02-22,תפ_69941-03-23,weapon,25
תפ_3867-05-14,תפ_52205-06-22,drugs,35
תפ_35986-05-18,תפ_69325-10-21,drugs,20
תפ_23707-03-19,תפ_42291-02-16,weapon,40
תפ_27917-03-16,תפ_57164-07-22,drugs,65
תפ_38311-03-20,תפ_9145-10-19,drugs,72
תפ_43524-02-20,תפ_63029-12-20,drugs,40
תפ_16389-10-13,תפ_28371-03-17,drugs,20
תפ_53518-05-13,תפ_57089-02-19,drugs,35
תפ_20743-11-22,תפ_51663-11-23,weapon,85
תפ_28473-08-23,תפ_28565-05-24,drugs,55
תפ_43597-08-21,תפ_52964-03-22,weapon,65
תפ_26521-10-19,תפ_9561-03-21,drugs,35
תפ_17021-03-13,תפ_30989-10-13,drugs,10
תפ_20393-02-20,תפ_28785-07-19,drugs,25
תפ_42162-12-21,תפ_45181-01-14,drugs,35
תפ_26153-04-21,תפ_6712-06-14,drugs,35
תפ_19981-06-16,תפ_579-04-13,drugs,25
תפ_11814-06-18,תפ_52790-03-18,weapon,35
תפ_54852-03-21,תפ_9355-10-19,weapon,45
תפ_26828-05-16,תפ_54854-08-16,drugs,35
תפ_13549-10-21,תפ_864-02-17,drugs,55
תפ_44826-05-13,תפ_45465-11-15,weapon,75
תפ_22978-11-21,תפ_23282-05-17,drugs,55
תפ_12104-01-19,תפ_19950-09-23,weapon,15
תפ_60581-11-15,תפ_9569-10-18,weapon,30
תפ_44449-10-19,תפ_56588-03-21,drugs,35
תפ_16835-07-16,תפ_35629-09-11,weapon,18
תפ_607-10-13,תפ_9160-02-15,drugs,85
תפ_15842-11-20,תפח_31367-12-17,weapon,35
תפ_62896-05-20,תפ_8689-04-21,drugs,65
תפ_33772-09-24,תפ_64581-08-23,weapon,25
תפ_22639-07-22,תפ_864-02-17,drugs,85
תפ_24748-11-21,תפ_63084-07-21,weapon,20
תפ_15943-12-16,תפ_17919-01-15,weapon,10
תפ_37551-01-16,תפ_4460-04-18,drugs,65
תפ_17404-07-18,תפ_32175-07-22,drugs,40
תפ_16541-01-21,תפ_40082-02-22,drugs,75
תפ_14944-08-18,תפ_5726-02-16,drugs,30
תפ_57884-02-15,תפ_5858-02-20,drugs,35
תפ_28662-02-15,תפ_45441-11-15,weapon,30
תפ_30678-02-22,תפ_42359-08-18,drugs,35
תפ_18397-02-16,תפ_3728-01-15,weapon,25
תפ_29194-12-12,תפ_57787-12-14,weapon,0
תפ_4415-02-18,תפ_49510-11-23,drugs,35
תפ_15564-04-14,תפ_40567-08-16,drugs,30
תפ_50071-08-16,תפח_36202-01-22,weapon,35
תפ_18957-11-20,תפ_8152-10-22,weapon,60
תפ_11017-08-14,תפ_4760-10-18,drugs,30
תפ_14971-02-14,תפ_16222-01-19,weapon,5
תפ_31103-09-17,תפ_58591-08-18,drugs,5
תפ_23198-07-17,תפ_43884-01-23,drugs,10
תפ_10812-12-21,תפ_14488-04-19,drugs,78
תפ_50406-08-15,תפ_77446-12-20,weapon,5
תפ_12406-11-15,תפ_36287-01-22,weapon,35
תפ_35364-01-18,תפח_27442-01-18,weapon,35
תפ_37871-05-19,תפ_7089-08-23,weapon,30
תפ_27475-05-21,תפ_8588-09-18,drugs,35
תפ_17659-07-15,תפ_28292-09-20,drugs,65
תפ_19468-03-18,תפ_5778-09-20,drugs,35
תפ_22609-10-16,תפ_52567-05-23,drugs,70
תפ_2312-01-21,תפ_8542-11-21,weapon,15
תפ_40234-09-12,תפ_48367-11-11,weapon,30
תפ_17659-07-15,תפ_38551-01-20,drugs,68
תפ_3020-10-12,תפ_5032-11-21,weapon,5
תפ_1062-08-22,תפ_58812-10-17,drugs,20
תפ_47346-03-19,תפ_49112-05-13,weapon,0
תפ_57272-12-20,תפ_64990-12-16,weapon,35
תפ_19461-05-22,תפ_53886-06-16,drugs,18
תפ_11027-10-23,תפ_6832-11-23,weapon,75
תפ_37335-04-14,תפ_58812-10-17,drugs,25
תפ_32945-06-20,תפ_45150-03-20,drugs,35
תפ_14786-08-19,תפ_26624-12-12,weapon,5
תפ_28148-07-20,תפ_45083-08-21,weapon,25
תפ_1647-05-15,תפ_45025-05-22,weapon,55
תפ_19610-08-21,תפ_68368-12-19,weapon,35
תפ_72164-03-23,תפח_2642-04-19,weapon,25
תפ_43174-12-23,תפ_56285-05-24,drugs,35
תפ_19981-06-16,תפ_22471-01-14,drugs,85
תפ_51943-05-20,תפ_64144-09-17,drugs,30
תפ_39299-11-18,תפ_60803-01-19,drugs,35
תפ_49203-01-22,תפ_6695-10-23,weapon,55
תפ_26247-04-19,תפ_26718-06-14,drugs,15
תפ_34242-02-16,תפ_3772-01-16,weapon,35
תפ_20796-10-23,תפ_7696-05-20,drugs,20
תפ_24748-08-22,תפ_36187-12-15,drugs,30
תפ_22471-01-14,תפ_63025-03-15,drugs,90
תפ_13365-08-13,תפ_42673-04-12,drugs,35
תפ_12104-01-19,תפ_23872-02-19,weapon,10
תפ_30278-05-12,תפ_57202-06-19,drugs,30
תפ_59422-07-14,תפח_58697-01-16,weapon,15
תפ_26647-05-17,תפ_30013-04-21,drugs,45
תפ_57164-07-22,תפ_79589-07-24,drugs,30
תפ_14411-11-21,תפ_69110-11-20,weapon,25
תפ_21873-05-14,תפ_35342-09-23,drugs,35
תפ_4636-12-13,תפ_70231-02-19,drugs,10
תפ_11362-10-15,תפ_52225-03-18,weapon,25
תפ_50969-06-22,תפ_53886-06-16,drugs,20
תפ_3818-01-24,תפ_5188-10-21,drugs,75
תפ_16387-08-16,תפ_20967-02-14,drugs,35
תפ_11740-01-22,תפ_50556-08-17,weapon,20
תפ_19819-03-23,תפ_6968-02-22,weapon,60
תפ_31498-01-16,תפ_37981-11-19,weapon,5
תפ_20652-08-24,תפ_46321-07-15,drugs,38
תפ_34344-01-15,תפ_48367-11-11,weapon,35
תפ_10005-07-18,תפ_46903-02-13,drugs,35
תפ_23577-02-19,תפ_44604-11-22,drugs,85
תפ_13-02-14,תפח_21279-09-15,weapon,20
תפ_38135-04-15,תפ_5388-11-13,weapon,28
תפ_13312-12-22,תפ_30744-08-24,weapon,18
תפ_13336-05-15,תפ_4867-04-18,drugs,68
תפ_20652-08-24,תפ_58075-11-22,drugs,25
תפ_12265-09-24,תפ_32041-03-21,drugs,25
תפ_19391-11-24,תפ_51140-08-23,drugs,10
תפ_24257-09-22,תפ_8575-05-12,drugs,10
תפ_40256-11-14,תפ_60765-03-22,weapon,80
תפ_40276-11-17,תפ_53127-06-16,drugs,35
תפ_17337-09-21,תפ_45561-07-21,weapon,30
תפ_54205-05-15,תפ_9649-10-22,drugs,35
תפ_27135-05-15,תפ_37175-07-20,weapon,35
תפ_17462-06-14,תפ_8483-03-16,drugs,38
תפ_39998-08-15,תפ_8542-11-21,weapon,32
תפ_1659-04-17,תפ_48695-03-20,drugs,25
תפ_54719-09-20,תפ_63303-06-22,weapon,25
תפ_31552-11-24,תפ_3661-11-23,weapon,65
תפ_49151-10-20,תפ_5578-08-19,weapon,30
תפ_44914-01-17,תפ_49055-02-18,drugs,38
תפ_4531-05-21,תפ_51296-08-21,weapon,55
תפ_16058-02-19,תפ_41870-05-22,drugs,80
תפח_21297-07-14,תפח_55800-02-13,weapon,70
תפ_12154-11-14,תפ_44380-08-16,weapon,30
תפ_11370-07-16,תפ_9532-10-18,drugs,75
תפ_44250-12-15,תפ_64678-09-14,drugs,10
תפ_21459-01-16,תפ_9111-02-15,weapon,35
תפ_16097-08-21,תפ_26357-10-15,drugs,65
תפ_40256-11-14,תפ_4676-01-20,weapon,85
תפ_31134-05-18,תפ_41828-05-15,drugs,38
תפ_23190-04-21,תפ_3006-01-14,drugs,10
תפ_28991-04-22,תפ_5000-12,weapon,65
תפ_24143-01-11,תפ_7165-06-15,weapon,5
תפ_55287-10-23,תפ_9736-03-16,drugs,55
תפ_14642-11-20,תפ_40577-09-18,drugs,35
תפ_1219-06-23,תפ_38368-09-21,weapon,68
תפ_39183-11-13,תפ_57404-07-24,weapon,85
תפ_23707-03-19,תפ_32787-10-18,weapon,35
תפ_21052-05-20,תפ_41339-06-20,drugs,55
תפ_26565-12-20,תפ_5388-11-13,weapon,38
תפ_12380-06-20,תפ_76834-01-19,drugs,85
תפ_54648-02-17,תפ_9736-03-16,drugs,30
תפ_12748-07-20,תפ_520-05-14,drugs,45
תפ_30913-02-21,תפ_9228-05-21,drugs,25
תפ_14284-06-21,תפח_24905-02-18,weapon,5
תפ_19610-08-21,תפ_40256-11-14,weapon,25
תפ_50853-02-18,תפ_56394-02-23,drugs,35
תפ_28811-02-18,תפ_67234-06-20,drugs,65
תפ_3507-03-14,תפ_6677-02-21,drugs,10
תפ_35893-03-20,תפ_67473-10-21,drugs,35
תפ_33338-02-20,תפ_56355-07-20,drugs,75
תפ_16996-08-12,תפ_29194-12-12,weapon,0
תפ_15972-03-24,תפ_69561-01-23,drugs,35
תפ_15587-10-21,תפ_20853-12-22,drugs,55
תפ_12748-07-20,תפ_20767-09-16,drugs,20
תפ_15927-07-23,תפ_54732-03-18,drugs,25
תפ_28730-05-21,תפ_59533-10-15,weapon,0
תפ_24822-01-21,תפ_68319-11-22,weapon,18
תפ_39923-03-16,תפ_45759-12-17,drugs,20
תפ_50841-04-22,תפ_6384-03-24,drugs,45
תפח_27442-01-18,תפח_39587-07-21,weapon,25
תפ_19883-06-19,תפ_34839-10-20,drugs,40
תפ_56073-05-18,תפ_69640-10-18,weapon,72
תפ_14944-08-18,תפ_32933-12-15,drugs,30
תפ_62580-12-18,תפ_9407-10-23,drugs,35
תפ_43009-08-20,תפ_49405-04-24,weapon,65
תפ_50330-07-18,תפ_53612-08-20,weapon,80
תפ_19214-08-15,תפ_42707-08-21,drugs,25
תפ_29019-03-10,תפ_31647-04-18,drugs,20
תפ_27542-11-14,תפ_44591-05-18,drugs,62
תפ_37255-05-14,תפ_45181-01-14,drugs,25
תפ_520-05-14,תפ_70552-06-20,drugs,45
תפ_33541-02-20,תפ_5858-02-20,drugs,35
תפ_28715-03-22,תפ_54807-01-21,weapon,45
תפ_41061-11-14,תפ_47302-02-13,drugs,65
תפ_35274-02-19,תפ_49293-04-21,drugs,40
תפ_17667-07-19,תפ_4415-02-18,drugs,55
תפ_50474-02-21,תפ_67580-11-19,drugs,20
תפ_7902-07-23,תפ_8887-10-21,drugs,35
תפ_29216-07-16,תפ_38706-09-21,drugs,65
תפ_11104-07-19,תפ_53612-08-20,weapon,38
תפ_3688-07-15,תפ_4488-09-18,drugs,62
תפ_40240-09-12,תפ_45441-11-15,weapon,75
תפ_58167-11-10,תפ_63029-12-20,drugs,35
תפ_38551-01-20,תפ_41959-02-13,drugs,75
תפ_45232-07-18,תפ_49923-08-18,drugs,40
תפ_13785-04-15,תפ_30242-04-16,weapon,25
תפ_15120-07-16,תפ_20451-09-20,weapon,35
תפ_53339-09-22,תפ_72146-11-20,weapon,60
תפ_22537-01-18,תפ_33541-02-20,drugs,35
תפ_39230-10-21,תפ_7486-05-18,drugs,55
תפ_34982-07-23,תפ_6514-03-23,weapon,10
תפ_24322-01-13,תפ_39850-07-16,weapon,35
תפ_38471-05-24,תפ_57972-08-24,weapon,25
תפ_20538-11-17,תפ_62688-01-20,drugs,15
תפ_16603-06-16,תפ_28420-12-14,drugs,20
תפ_44962-08-23,תפ_47348-11-21,weapon,40
תפ_18327-09-22,תפ_53521-04-24,weapon,35
תפ_54664-10-22,תפח_16644-04-16,weapon,80
תפ_56588-03-21,תפ_58243-03-14,drugs,40
תפ_11740-01-22,תפ_34344-01-15,weapon,35
תפ_23075-10-23,תפ_36323-09-15,weapon,0
תפ_1870-04-16,תפ_51474-08-18,drugs,75
תפ_10111-08-17,תפ_17081-12-16,drugs,45
תפ_57020-05-22,תפ_7996-08-16,weapon,18
תפ_16591-12-15,תפ_44666-10-18,drugs,10
תפ_32546-04-16,תפ_47400-12-15,drugs,55
פל_13776-06-21,תפ_28736-03-20,drugs,15
תפ_25672-10-23,תפ_62301-07-22,weapon,0
תפ_42512-02-14,תפ_56648-11-23,drugs,45
תפ_31812-10-22,תפ_60295-03-22,drugs,5
תפ_26494-03-13,תפ_73351-01-23,drugs,20
תפ_26153-04-21,תפ_33200-05-20,drugs,25
תפ_28045-11-18,תפ_35856-06-18,drugs,45
תפ_40313-09-15,תפ_50916-06-16,weapon,35
תפ_23707-03-19,תפ_520-07-17,weapon,35
תפ_15059-08-20,תפ_37062-10-20,drugs,30
תפ_10838-04-23,תפ_28844-03-22,weapon,45
תפח_2690-09-19,תפח_6462-02-23,weapon,45
תפ_17098-06-12,תפ_46700-07-22,drugs,35
תפ_16047-09-14,תפ_6602-05-13,weapon,45
תפ_11680-11-22,תפ_19965-12-18,drugs,75
תפ_21128-09-12,תפח_18488-12-15,weapon,72
תפ_57164-07-22,תפק_29591-10-20,drugs,40
תפ_36508-10-23,תפ_37191-05-16,weapon,25
תפ_57000-05-22,תפ_63360-04-21,weapon,35
תפ_21923-08-22,תפ_24516-06-21,drugs,30
תפ_32546-04-16,תפ_33697-12-18,drugs,65
תפ_21339-07-21,תפ_51933-05-12,drugs,85
תפ_530-02-13,תפ_808-06-16,weapon,35
תפ_53339-09-22,תפ_59796-01-22,weapon,55
תפ_41762-12-20,תפ_68763-07-20,weapon,35
תפח_53498-02-20,תפח_72185-03-23,weapon,65
תפ_42032-10-17,תפ_44503-01-23,drugs,25
תפ_67855-03-22,תפ_9989-08-22,weapon,5
תפ_10283-03-16,תפ_36422-07-13,drugs,78
תפ_30669-04-15,תפ_49530-03-15,weapon,35
תפ_31806-06-20,תפ_62896-05-20,drugs,55
תפ_34445-11-15,תפ_44460-01-15,drugs,35
תפ_51607-08-21,תפח_1307-09-13,weapon,5
תפ_16958-01-14,תפ_21536-06-20,drugs,90
תפ_38578-12-20,תפ_52567-05-23,drugs,70
תפ_36886-11-17,תפ_56293-06-21,drugs,65
תפ_45644-11-22,תפ_70717-07-24,drugs,5
תפ_12104-01-19,תפ_50809-07-17,weapon,25
תפ_10393-03-21,תפ_52676-03-16,drugs,35
תפ_37002-02-16,תפ_43694-08-17,drugs,35
תפ_45638-07-12,תפ_45971-11-13,weapon,10
תפ_20884-05-22,תפ_49410-09-23,drugs,10
תפ_40892-01-24,תפ_8474-11-18,drugs,55
תפ_43394-11-19,תפ_6270-11-19,drugs,45
תפ_21128-09-12,תפח_10037-11-22,weapon,80
תפ_28292-09-20,תפ_35389-01-21,drugs,85
תפ_1818-08-20,תפ_3518-11-18,drugs,20
תפ_2816-11-22,תפ_36724-02-20,drugs,20
תפ_10086-06-18,תפ_42225-09-17,drugs,55
תפ_33131-05-20,תפ_7109-02-21,weapon,35
תפ_13164-08-21,תפ_41041-07-21,weapon,35
תפ_20872-02-14,תפ_61865-12-16,drugs,55
תפ_59203-07-17,תפ_61181-02-19,drugs,35
תפ_26868-10-20,תפ_44422-01-17,drugs,35
תפ_20638-04-22,תפ_28241-11-15,drugs,65
תפח_30634-12-11,תפח_42980-08-18,weapon,70
תפ_15277-01-16,תפ_21712-09-15,drugs,22
תפ_12550-01-15,תפ_39111-09-13,drugs,55
תפ_25922-06-24,תפ_31270-05-24,weapon,68
תפ_39034-01-18,תפ_61865-12-16,drugs,45
תפ_38735-11-23,תפ_47357-06-16,drugs,55
